Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,22.0,MIA,NBA,SF,77.0,60.0,2311.0,470.0,1071.0,0.439,17.0,69.0,0.246,453.0,1002.0,0.452,0.447,91.0,124.0,0.734,100.0,252.0,352.0,138.0,67.0,27.0,113.0,198.0,1048.0
1991,23.0,MIA,NBA,SF,77.0,77.0,2646.0,550.0,1193.0,0.461,71.0,184.0,0.386,479.0,1009.0,0.475,0.491,171.0,209.0,0.818,85.0,296.0,381.0,189.0,101.0,26.0,166.0,216.0,1342.0
1992,24.0,MIA,NBA,SF,79.0,79.0,3007.0,672.0,1432.0,0.469,155.0,396.0,0.391,517.0,1036.0,0.499,0.523,266.0,318.0,0.836,84.0,310.0,394.0,184.0,90.0,35.0,145.0,170.0,1765.0
1993,25.0,MIA,NBA,SF,82.0,82.0,3082.0,582.0,1324.0,0.44,148.0,386.0,0.383,434.0,938.0,0.463,0.495,242.0,295.0,0.82,92.0,332.0,424.0,180.0,92.0,25.0,157.0,201.0,1554.0
1994,26.0,MIA,NBA,SF,81.0,81.0,2999.0,663.0,1421.0,0.467,132.0,346.0,0.382,531.0,1075.0,0.494,0.513,250.0,284.0,0.88,76.0,358.0,434.0,184.0,110.0,32.0,130.0,186.0,1708.0
1995,27.0,MIA,NBA,SF,82.0,82.0,3014.0,667.0,1403.0,0.475,185.0,451.0,0.41,482.0,952.0,0.506,0.541,312.0,365.0,0.855,99.0,279.0,378.0,192.0,112.0,14.0,153.0,203.0,1831.0
1996,28.0,CHH,NBA,SF,79.0,79.0,3142.0,610.0,1296.0,0.471,171.0,403.0,0.424,439.0,893.0,0.492,0.537,319.0,381.0,0.837,86.0,292.0,378.0,232.0,91.0,19.0,163.0,217.0,1710.0
1997,29.0,CHH,NBA,SF,79.0,78.0,3362.0,722.0,1513.0,0.477,207.0,440.0,0.47,515.0,1073.0,0.48,0.546,464.0,535.0,0.867,67.0,251.0,318.0,160.0,72.0,26.0,177.0,190.0,2115.0
1998,30.0,CHH,NBA,SF,82.0,82.0,3295.0,634.0,1386.0,0.457,130.0,300.0,0.433,504.0,1086.0,0.464,0.504,428.0,504.0,0.849,89.0,264.0,353.0,182.0,77.0,22.0,182.0,200.0,1826.0
1999,31.0,LAL,NBA,SF,27.0,25.0,985.0,171.0,396.0,0.432,53.0,135.0,0.393,118.0,261.0,0.452,0.499,77.0,90.0,0.856,9.0,90.0,99.0,71.0,17.0,6.0,45.0,67.0,472.0
2001,33.0,NYK,NBA,SF,75.0,25.0,2212.0,331.0,752.0,0.44,82.0,211.0,0.389,249.0,541.0,0.46,0.495,155.0,182.0,0.852,61.0,246.0,307.0,89.0,41.0,13.0,96.0,179.0,899.0
2002,34.0,HOU,NBA,SF,20.0,20.0,606.0,65.0,167.0,0.389,18.0,64.0,0.281,47.0,103.0,0.456,0.443,24.0,30.0,0.8,5.0,42.0,47.0,31.0,12.0,3.0,24.0,34.0,172.0
2003,35.0,HOU,NBA,SF,62.0,26.0,1532.0,196.0,457.0,0.429,101.0,254.0,0.398,95.0,203.0,0.468,0.539,63.0,83.0,0.759,28.0,126.0,154.0,65.0,23.0,5.0,55.0,99.0,556.0
2004,36.0,LAC,NBA,SF,18.0,0.0,262.0,22.0,76.0,0.289,5.0,28.0,0.179,17.0,48.0,0.354,0.322,17.0,17.0,1.0,9.0,32.0,41.0,24.0,6.0,0.0,13.0,22.0,66.0
