Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,,1814,CHH,None,22.0,NBA,C,74.0,0.0,1095.0,6.0,13.3,0.45,0.0,0.1,0.0,6.0,13.2,0.45,4.7,7.1,0.66,5.0,9.4,14.5,1.3,0.9,3.8,3.0,6.8,16.6,,100.0,97.0
2002,,1814,CHH,None,23.0,NBA,C,82.0,8.0,1549.0,7.9,14.3,0.55,0.0,0.0,0.0,7.9,14.3,0.55,8.4,11.5,0.73,5.3,10.6,15.9,1.1,0.9,3.0,4.1,6.9,24.2,,114.0,101.0
2003,19.0,1814,NOH,New Orleans Hornets,24.0,NBA,C,82.0,82.0,2443.0,6.7,14.0,0.48,0.0,0.1,0.0,6.7,13.9,0.48,5.1,7.1,0.72,5.7,10.2,15.9,1.9,1.1,2.4,3.5,6.1,18.5,,106.0,99.0
2004,19.0,1814,NOH,New Orleans Hornets,25.0,NBA,C,82.0,82.0,2777.0,7.4,15.7,0.47,0.0,0.0,0.0,7.4,15.7,0.47,6.8,9.1,0.75,5.2,11.2,16.4,1.7,0.8,2.0,3.9,5.4,21.7,,106.0,100.0
2005,19.0,1814,NOH,New Orleans Hornets,26.0,NBA,C,23.0,22.0,703.0,7.6,17.7,0.43,0.0,0.0,,7.6,17.7,0.43,5.8,9.6,0.6,6.2,9.8,16.0,2.3,0.6,1.8,4.6,5.8,21.1,,93.0,106.0
2006,17.0,1814,MIL,Milwaukee Bucks,27.0,NBA,C,82.0,82.0,2465.0,6.1,13.1,0.47,0.0,0.0,,6.1,13.1,0.47,3.8,7.1,0.54,4.7,11.9,16.6,1.2,0.6,1.7,3.5,5.9,16.1,,95.0,105.0
2007,25.0,1814,POR,Portland Trail Blazers,28.0,NBA,C,81.0,23.0,1703.0,6.4,12.6,0.5,0.0,0.0,,6.4,12.6,0.5,4.2,7.7,0.54,4.8,10.9,15.7,1.0,0.7,2.1,4.1,7.2,16.9,,96.0,108.0
2008,31.0,1814,TOT,Total After Trade,29.0,NBA,C,31.0,2.0,286.0,3.3,10.1,0.33,0.0,0.0,,3.3,10.1,0.33,3.7,8.1,0.46,3.5,12.9,16.4,1.3,0.2,1.8,5.5,9.2,10.3,,67.0,107.0
2008,3.0,1814,NJN,New Jersey Nets,29.0,NBA,C,24.0,2.0,259.0,3.0,9.9,0.31,0.0,0.0,,3.0,9.9,0.31,2.8,6.3,0.45,3.6,12.8,16.4,1.4,0.0,2.0,4.7,8.5,8.9,,67.0,107.0
2008,7.0,1814,DAL,Dallas Mavericks,29.0,NBA,C,7.0,0.0,27.0,5.9,11.8,0.5,0.0,0.0,,5.9,11.8,0.5,11.8,25.6,0.46,2.0,13.8,15.8,0.0,2.0,0.0,13.8,15.8,23.7,,65.0,101.0
2009,16.0,1814,MIA,Miami Heat,30.0,NBA,C,55.0,12.0,709.0,4.9,9.9,0.5,0.0,0.0,,4.9,9.9,0.5,2.2,4.5,0.48,6.2,10.5,16.7,1.7,0.8,1.9,2.4,9.1,12.0,,106.0,106.0
2010,16.0,1814,MIA,Miami Heat,31.0,NBA,C,36.0,0.0,359.0,4.2,8.4,0.5,0.0,0.0,,4.2,8.4,0.5,3.1,8.8,0.36,6.1,11.9,18.1,0.1,1.3,1.6,2.5,8.8,11.5,,96.0,101.0
2011,16.0,1814,MIA,Miami Heat,32.0,NBA,C,18.0,0.0,158.0,4.3,7.4,0.59,0.0,0.0,,4.3,7.4,0.59,3.0,6.0,0.5,5.7,14.7,20.4,1.0,1.3,0.7,1.7,8.7,11.7,,121.0,99.0
2012,28.0,1814,TOR,Toronto Raptors,33.0,NBA,C,34.0,1.0,374.0,2.4,6.5,0.38,0.0,0.0,,2.4,6.5,0.38,1.0,3.9,0.26,3.6,12.7,16.2,0.9,0.6,1.4,3.2,9.5,5.9,,70.0,102.0
