Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2011,30,WAS,Washington Wizards,John Wall,20,69,64,37.8,5.8,14.1,0.41,0.5,1.7,0.3,5.3,12.4,0.42,0.43,4.4,5.7,0.77,0.5,4.1,4.6,8.3,1.8,0.5,3.8,2.5,16.4
2011,30,WAS,Washington Wizards,Gilbert Arenas,29,21,14,34.6,6.2,15.7,0.39,2.2,6.9,0.32,4.0,8.8,0.45,0.46,2.7,3.2,0.84,0.3,3.0,3.3,5.6,1.4,0.6,3.4,3.6,17.3
2011,30,WAS,Washington Wizards,Andray Blatche,24,64,63,33.9,6.7,15.0,0.44,0.1,0.3,0.22,6.6,14.7,0.45,0.45,3.4,4.4,0.78,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8
2011,30,WAS,Washington Wizards,Jordan Crawford,22,26,18,33.3,6.3,16.3,0.39,0.9,3.9,0.24,5.4,12.4,0.44,0.42,2.7,3.0,0.88,0.8,2.1,3.0,3.9,1.4,0.1,2.6,1.9,16.3
2011,30,WAS,Washington Wizards,Nick Young,25,64,40,31.8,6.4,14.6,0.44,1.6,4.2,0.39,4.8,10.4,0.46,0.5,2.9,3.6,0.82,0.4,2.3,2.7,1.2,0.7,0.3,1.4,2.3,17.4
2011,30,WAS,Washington Wizards,Rashard Lewis,31,32,27,31.7,4.3,9.8,0.45,1.3,3.9,0.35,3.0,5.9,0.51,0.51,1.3,1.6,0.84,1.5,4.3,5.8,2.0,0.9,0.6,1.6,3.0,11.4
2011,30,WAS,Washington Wizards,Kirk Hinrich,30,48,29,30.6,4.1,9.1,0.45,0.9,2.3,0.38,3.2,6.8,0.48,0.5,1.9,2.2,0.88,0.3,2.4,2.7,4.4,1.2,0.2,1.8,2.5,11.1
2011,30,WAS,Washington Wizards,JaVale McGee,23,79,75,27.8,4.2,7.6,0.55,0.0,0.0,0.0,4.2,7.6,0.55,0.55,1.7,2.9,0.58,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,10.1
2011,30,WAS,Washington Wizards,Maurice Evans,32,26,12,27.4,3.8,8.6,0.44,1.0,3.0,0.35,2.7,5.6,0.49,0.5,1.1,1.2,0.93,1.1,1.7,2.8,0.6,0.7,0.3,0.7,2.1,9.7
2011,30,WAS,Washington Wizards,Josh Howard,30,18,10,22.7,3.2,9.0,0.36,0.4,1.6,0.24,2.8,7.4,0.38,0.38,1.6,2.6,0.62,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4
2011,30,WAS,Washington Wizards,Larry Owens,28,5,0,22.4,2.4,5.2,0.46,1.0,2.0,0.5,1.4,3.2,0.44,0.56,0.4,1.0,0.4,0.2,2.0,2.2,1.4,1.4,1.0,1.0,2.8,6.2
2011,30,WAS,Washington Wizards,Al Thornton,27,49,23,21.8,3.1,6.7,0.47,0.1,0.5,0.16,3.1,6.2,0.5,0.48,1.7,2.2,0.76,0.9,2.2,3.2,1.0,0.6,0.2,0.9,2.1,8.0
2011,30,WAS,Washington Wizards,Othyus Jeffers,25,16,1,19.6,1.9,3.9,0.48,0.1,0.3,0.25,1.8,3.6,0.5,0.49,1.9,2.9,0.65,1.6,2.5,4.1,1.2,1.1,0.0,0.8,1.9,5.7
2011,30,WAS,Washington Wizards,Yi Jianlian,23,63,11,17.7,2.3,5.5,0.42,0.0,0.2,0.23,2.3,5.3,0.42,0.42,1.0,1.4,0.68,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8,5.6
2011,30,WAS,Washington Wizards,Trevor Booker,23,65,14,16.4,2.1,3.9,0.55,0.0,0.0,0.0,2.1,3.9,0.55,0.55,1.0,1.6,0.67,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,5.3
2011,30,WAS,Washington Wizards,Mike Bibby,32,2,0,14.5,0.5,4.5,0.11,0.0,2.0,0.0,0.5,2.5,0.2,0.11,0.0,0.0,,0.0,1.5,1.5,4.0,0.5,0.0,0.5,1.5,1.0
2011,30,WAS,Washington Wizards,Alonzo Gee,23,11,5,11.5,1.1,2.5,0.44,0.0,0.2,0.0,1.1,2.3,0.48,0.44,0.7,1.1,0.67,1.0,1.0,2.0,0.5,0.6,0.0,0.7,0.9,2.9
2011,30,WAS,Washington Wizards,Kevin Seraphin,21,58,1,10.9,1.1,2.5,0.45,0.0,0.0,,1.1,2.5,0.45,0.45,0.4,0.5,0.71,1.4,1.2,2.6,0.2,0.3,0.5,0.7,2.2,2.7
2011,30,WAS,Washington Wizards,Cartier Martin,26,52,1,10.4,1.4,3.5,0.39,0.8,1.9,0.39,0.6,1.6,0.39,0.5,0.5,0.8,0.7,0.4,1.0,1.4,0.3,0.3,0.1,0.3,1.0,4.0
2011,30,WAS,Washington Wizards,Hilton Armstrong,26,41,2,10.0,0.8,1.6,0.48,0.0,0.1,0.33,0.7,1.5,0.49,0.49,0.3,0.6,0.61,1.0,1.8,2.8,0.2,0.4,0.4,0.6,1.8,1.9
2011,30,WAS,Washington Wizards,Mustafa Shakur,26,22,0,7.2,1.0,2.7,0.36,0.0,0.5,0.1,0.9,2.2,0.41,0.36,0.4,0.7,0.53,0.3,0.7,1.0,1.1,0.2,0.1,0.8,0.7,2.3
2011,30,WAS,Washington Wizards,Lester Hudson,26,11,0,6.6,0.5,2.2,0.25,0.4,1.4,0.27,0.2,0.8,0.22,0.33,0.2,0.4,0.5,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6
2011,30,WAS,Washington Wizards,Hamady N'Diaye,24,16,0,5.0,0.3,0.3,0.8,0.0,0.0,,0.3,0.3,0.8,0.8,0.4,0.8,0.5,0.1,0.3,0.4,0.0,0.1,0.3,0.2,1.1,0.9
