Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1965-66,21.0,SFW,NBA,SF,80.0,,2990.0,745.0,1698.0,0.439,,,,745.0,1698.0,0.439,0.439,569.0,660.0,0.862,,,850.0,173.0,,,,297.0,2059.0,,0.0
1966-67,22.0,SFW,NBA,SF,78.0,,3175.0,1011.0,2240.0,0.451,,,,1011.0,2240.0,0.451,0.451,753.0,852.0,0.884,,,714.0,282.0,,,,258.0,2775.0,,0.0
1968-69,24.0,OAK,ABA,SF,35.0,,1361.0,392.0,767.0,0.511,3.0,10.0,0.3,389.0,757.0,0.514,0.513,403.0,454.0,0.888,82.0,247.0,329.0,136.0,,,141.0,124.0,1190.0,,
1969-70,25.0,WSA,ABA,SF,52.0,,1849.0,517.0,1036.0,0.499,8.0,39.0,0.205,509.0,997.0,0.511,0.503,400.0,463.0,0.864,130.0,233.0,363.0,178.0,,,184.0,174.0,1442.0,,
1970-71,26.0,NYA,ABA,SF,59.0,,2502.0,632.0,1348.0,0.469,19.0,86.0,0.221,613.0,1262.0,0.486,0.476,451.0,507.0,0.89,105.0,296.0,401.0,294.0,,,202.0,205.0,1734.0,,
1971-72,27.0,NYA,ABA,SF,80.0,,3616.0,902.0,1969.0,0.458,73.0,237.0,0.308,829.0,1732.0,0.479,0.477,641.0,730.0,0.878,155.0,447.0,602.0,327.0,,,263.0,261.0,2518.0,,
1972-73,28.0,GSW,NBA,SF,82.0,,3075.0,737.0,1630.0,0.452,,,,737.0,1630.0,0.452,0.452,358.0,397.0,0.902,,,728.0,399.0,,,,245.0,1832.0,,3.0
1973-74,29.0,GSW,NBA,SF,80.0,,2918.0,796.0,1746.0,0.456,,,,796.0,1746.0,0.456,0.456,417.0,464.0,0.899,103.0,437.0,540.0,484.0,169.0,40.0,,265.0,2009.0,,0.0
1974-75,30.0,GSW,NBA,SF,80.0,,3235.0,1028.0,2217.0,0.464,,,,1028.0,2217.0,0.464,0.464,394.0,436.0,0.904,92.0,364.0,456.0,492.0,228.0,33.0,,225.0,2450.0,,1.0
1975-76,31.0,GSW,NBA,SF,81.0,,3122.0,707.0,1624.0,0.435,,,,707.0,1624.0,0.435,0.435,287.0,311.0,0.923,74.0,422.0,496.0,496.0,202.0,27.0,,215.0,1701.0,,1.0
1976-77,32.0,GSW,NBA,SF,79.0,,2904.0,682.0,1551.0,0.44,,,,682.0,1551.0,0.44,0.44,359.0,392.0,0.916,73.0,349.0,422.0,475.0,172.0,58.0,,194.0,1723.0,,1.0
1977-78,33.0,GSW,NBA,SF,82.0,,3024.0,760.0,1686.0,0.451,,,,760.0,1686.0,0.451,0.451,378.0,409.0,0.924,75.0,374.0,449.0,446.0,158.0,45.0,224.0,188.0,1898.0,,0.0
1978-79,34.0,HOU,NBA,SF,80.0,,2566.0,461.0,1000.0,0.461,,,,461.0,1000.0,0.461,0.461,160.0,169.0,0.947,40.0,237.0,277.0,502.0,95.0,38.0,198.0,195.0,1082.0,,0.0
1979-80,35.0,HOU,NBA,SF,72.0,,1816.0,325.0,771.0,0.422,73.0,221.0,0.33,252.0,550.0,0.458,0.469,143.0,153.0,0.935,53.0,183.0,236.0,268.0,80.0,28.0,152.0,182.0,866.0,,0.0
