Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
25,1274,Mario Hezonja,"February 25, 1995",5.0,0.0,68.0,9.0,22.0,0.41,2.0,7.0,0.29,7.0,15.0,0.47,0.45,3.0,4.0,0.75,2.0,14.0,16.0,6.0,3.0,0.0,3.0,8.0,23.0,0
