Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,9,3148,DET,Detroit Pistons,23.0,NBA,PF,33.0,0.0,177.0,4.1,10.4,0.39,0.0,0.0,,4.1,10.4,0.39,1.8,3.5,0.53,4.5,5.7,10.2,1.4,2.6,0.2,2.6,3.7,10.0
1998,9,3148,DET,Detroit Pistons,24.0,NBA,PF,77.0,3.0,1305.0,4.2,7.9,0.52,0.0,0.0,0.0,4.2,7.9,0.53,3.0,4.6,0.65,4.7,5.8,10.5,1.3,1.4,0.3,1.7,4.0,11.3
1999,9,3148,DET,Detroit Pistons,25.0,NBA,PF,50.0,10.0,1154.0,3.9,7.7,0.5,0.0,0.0,,3.9,7.7,0.5,3.3,5.0,0.67,4.9,6.0,10.9,0.7,2.0,0.2,1.3,3.4,11.1
2001,31,3148,TOT,Total After Trade,27.0,NBA,PF,59.0,2.0,1182.0,4.1,9.0,0.46,0.0,0.1,0.0,4.1,8.9,0.47,3.0,4.1,0.74,4.1,7.6,11.6,1.4,1.7,0.6,1.9,3.8,11.3
2001,9,3148,DET,Detroit Pistons,27.0,NBA,PF,33.0,2.0,804.0,3.9,9.0,0.44,0.0,0.1,0.0,3.9,8.9,0.44,2.9,4.0,0.72,4.4,8.1,12.4,1.4,1.7,0.4,2.1,3.6,10.8
2001,28,3148,TOR,Toronto Raptors,27.0,NBA,PF,26.0,0.0,378.0,4.6,8.9,0.52,0.0,0.1,0.0,4.6,8.8,0.52,3.3,4.3,0.78,3.3,6.6,9.9,1.2,1.7,1.0,1.5,4.1,12.5
2002,28,3148,TOR,Toronto Raptors,28.0,NBA,PF,68.0,32.0,1641.0,4.2,8.5,0.49,0.0,0.0,,4.2,8.5,0.49,3.0,4.5,0.68,3.6,4.8,8.5,1.6,1.7,0.5,1.5,3.4,11.4
2003,28,3148,TOR,Toronto Raptors,29.0,NBA,PF,71.0,63.0,2346.0,4.1,8.2,0.5,0.0,0.1,0.17,4.1,8.1,0.5,2.4,4.3,0.56,3.5,6.4,10.0,1.5,1.8,0.4,1.5,3.0,10.6
2004,31,3148,TOT,Total After Trade,30.0,NBA,PF,68.0,44.0,1637.0,3.5,7.4,0.47,0.0,0.2,0.0,3.5,7.2,0.48,2.3,3.4,0.68,3.9,6.6,10.4,1.6,2.0,0.2,1.6,2.9,9.3
2004,28,3148,TOR,Toronto Raptors,30.0,NBA,PF,15.0,12.0,407.0,2.5,5.0,0.49,0.0,0.1,0.0,2.5,5.0,0.5,1.9,2.6,0.72,3.1,8.2,11.3,1.0,1.7,0.3,2.0,2.7,6.8
2004,5,3148,CHI,Charlotte Bobcats,30.0,NBA,PF,53.0,32.0,1230.0,3.8,8.2,0.47,0.0,0.2,0.0,3.8,8.0,0.48,2.5,3.7,0.68,4.2,6.0,10.2,1.8,2.1,0.1,1.5,3.0,10.1
2005,20,3148,NYK,New York Knicks,31.0,NBA,SF,79.0,4.0,1211.0,3.6,7.2,0.5,0.0,0.1,0.0,3.6,7.1,0.51,3.4,5.1,0.67,3.4,5.0,8.4,1.2,1.6,0.3,1.9,4.6,10.7
