Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
91,Kostas Antetokounmpo,1997-11-20,12.0,0.0,55.0,3.7,9.47,0.39,0.0,0.0,0,3.7,9.47,0.39,5.07,10.17,0.5,2.93,7.0,9.9,1.6,4.27,2.03,6.3,3.63,12.5,83.33,101.0
