Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",20.0,NBA,PG,72.0,2.0,1090.0,4.1,9.7,0.42,1.5,4.5,0.33,2.6,5.2,0.5,0.9,1.3,0.71,0.7,3.2,3.9,4.5,1.5,0.2,2.4,2.5,10.6
2008,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",21.0,NBA,PG,82.0,0.0,1690.0,6.2,13.4,0.46,2.4,6.5,0.37,3.8,6.9,0.55,1.1,1.7,0.68,0.8,3.1,3.9,4.8,1.6,0.1,2.3,2.2,16.0
2009,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",22.0,NBA,PG,65.0,0.0,1192.0,4.9,12.4,0.39,1.5,4.4,0.34,3.4,8.0,0.42,1.4,2.3,0.58,0.7,2.9,3.5,4.7,1.7,0.3,2.6,3.2,12.6
2010,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",23.0,NBA,PG,82.0,0.0,1474.0,5.5,12.6,0.44,2.1,5.6,0.38,3.4,7.0,0.48,1.4,2.1,0.67,0.3,2.9,3.2,3.1,1.3,0.3,1.8,2.7,14.4
2011,3,890,NJN,New Jersey Nets,Jordan Farmar,"November 30, 1986",24.0,NBA,PG,73.0,18.0,1796.0,5.1,13.0,0.39,2.2,6.1,0.36,2.9,7.0,0.42,1.6,2.0,0.82,0.5,3.0,3.5,7.4,1.2,0.1,2.8,2.6,14.1
2012,3,890,NJN,New Jersey Nets,Jordan Farmar,"November 30, 1986",25.0,NBA,PG,39.0,5.0,831.0,6.4,13.6,0.47,2.4,5.4,0.44,4.0,8.2,0.48,2.5,2.7,0.9,0.3,2.3,2.6,5.6,1.0,0.1,2.9,2.1,17.6
2014,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",27.0,NBA,PG,41.0,5.0,912.0,6.0,14.4,0.42,2.8,6.3,0.44,3.2,8.1,0.4,1.7,2.3,0.75,0.8,3.3,4.1,7.9,1.5,0.3,3.7,2.6,16.4
2015,13,890,LAC,Los Angeles Clippers,Jordan Farmar,"November 30, 1986",28.0,NBA,PG,36.0,0.0,529.0,4.2,10.8,0.39,2.4,6.6,0.36,1.8,4.2,0.43,0.7,0.7,0.91,0.5,2.3,2.9,4.6,1.4,0.3,2.2,3.5,11.4
2016,15,890,MEM,Memphis Grizzlies,Jordan Farmar,"November 30, 1986",29.0,NBA,PG,12.0,10.0,291.0,5.2,12.4,0.42,2.0,5.6,0.36,3.2,6.8,0.47,1.2,1.2,1.0,0.5,2.6,3.1,4.6,1.9,0.2,2.2,2.7,13.6
2017,26,890,SAC,Sacramento Kings,Jordan Farmar,"November 30, 1986",30.0,NBA,PG,2.0,0.0,35.0,4.1,12.3,0.33,4.1,9.3,0.44,0.0,3.1,0.0,0.0,0.0,,1.0,2.1,3.1,9.3,2.1,0.0,3.1,1.0,12.3
