Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,23,1390,PHI,Philadelphia 76Ers,21.0,NBA,PG,76.0,74.0,3045.0,7.4,17.8,0.42,1.8,5.4,0.34,5.6,12.4,0.45,4.5,6.4,0.7,1.4,2.3,3.7,6.7,1.9,0.3,4.0,2.8,21.1
1998,23,1390,PHI,Philadelphia 76Ers,22.0,NBA,PG,80.0,80.0,3150.0,7.4,16.1,0.46,0.8,2.7,0.3,6.6,13.4,0.49,4.5,6.1,0.73,1.0,2.4,3.4,5.6,2.0,0.3,2.8,2.3,20.1
1999,23,1390,PHI,Philadelphia 76Ers,23.0,NBA,SG,48.0,48.0,1990.0,7.9,19.1,0.41,1.0,3.6,0.29,6.8,15.5,0.44,6.4,8.6,0.75,1.2,3.1,4.3,4.0,2.0,0.1,3.0,1.8,23.2
2001,23,1390,PHI,Philadelphia 76Ers,25.0,NBA,SG,71.0,71.0,2979.0,9.2,21.9,0.42,1.2,3.7,0.32,8.0,18.2,0.44,7.1,8.7,0.81,0.6,2.7,3.3,3.9,2.2,0.2,2.9,1.8,26.7
2002,23,1390,PHI,Philadelphia 76Ers,26.0,NBA,SG,60.0,59.0,2622.0,9.1,22.9,0.4,1.1,3.7,0.29,8.1,19.2,0.42,6.5,8.0,0.81,0.6,3.1,3.7,4.5,2.3,0.2,3.3,1.4,25.9
2003,23,1390,PHI,Philadelphia 76Ers,27.0,NBA,SG,82.0,82.0,3485.0,8.3,20.0,0.41,0.9,3.1,0.28,7.4,16.9,0.44,5.9,7.6,0.77,0.7,2.9,3.6,4.7,2.3,0.1,3.0,1.5,23.4
2004,23,1390,PHI,Philadelphia 76Ers,28.0,NBA,SG,48.0,47.0,2040.0,7.7,19.9,0.39,1.0,3.5,0.29,6.7,16.3,0.41,6.0,8.0,0.74,0.6,2.5,3.1,5.7,2.0,0.1,3.7,1.5,22.3
2005,23,1390,PHI,Philadelphia 76Ers,29.0,NBA,PG,75.0,75.0,3174.0,8.7,20.6,0.42,1.2,3.8,0.31,7.6,16.8,0.45,7.4,8.9,0.84,0.6,2.8,3.4,6.8,2.0,0.1,3.9,1.6,26.1
2006,23,1390,PHI,Philadelphia 76Ers,30.0,NBA,PG,72.0,72.0,3103.0,9.5,21.1,0.45,0.8,2.6,0.32,8.6,18.6,0.46,7.8,9.6,0.81,0.5,2.2,2.7,6.2,1.6,0.1,2.9,1.4,27.6
2007,31,1390,TOT,Total After Trade,31.0,NBA,"PG,SG",65.0,64.0,2761.0,7.6,17.1,0.44,0.8,2.6,0.32,6.8,14.6,0.46,6.3,8.0,0.8,0.3,2.2,2.5,6.1,1.6,0.2,3.5,1.2,22.3
2007,23,1390,PHI,Philadelphia 76Ers,31.0,NBA,PG,15.0,15.0,640.0,8.5,20.6,0.41,0.7,3.0,0.23,7.8,17.6,0.44,8.7,9.8,0.88,0.4,1.9,2.3,6.1,1.9,0.1,3.7,1.2,26.3
2007,8,1390,DEN,Denver Nuggets,31.0,NBA,SG,50.0,49.0,2121.0,7.3,16.1,0.45,0.8,2.4,0.35,6.4,13.6,0.47,5.6,7.4,0.76,0.3,2.3,2.6,6.1,1.5,0.2,3.4,1.3,21.1
2008,8,1390,DEN,Denver Nuggets,32.0,NBA,SG,82.0,82.0,3424.0,7.5,16.4,0.46,1.0,2.9,0.34,6.5,13.5,0.48,6.8,8.4,0.81,0.5,2.1,2.6,6.2,1.7,0.1,2.6,1.1,22.8
2009,31,1390,TOT,Total After Trade,33.0,NBA,"PG,SG",57.0,53.0,2093.0,6.0,14.3,0.42,0.5,1.7,0.28,5.5,12.6,0.44,4.7,6.0,0.78,0.5,2.5,3.0,4.9,1.5,0.1,2.5,1.5,17.1
2009,8,1390,DEN,Denver Nuggets,33.0,NBA,SG,3.0,3.0,123.0,5.3,11.7,0.45,0.6,2.3,0.25,4.7,9.4,0.5,5.3,7.3,0.72,0.9,1.5,2.3,5.9,0.9,0.3,2.9,0.9,16.4
2009,9,1390,DET,Detroit Pistons,33.0,NBA,PG,54.0,50.0,1970.0,6.0,14.5,0.42,0.5,1.7,0.29,5.6,12.8,0.43,4.6,5.9,0.79,0.5,2.5,3.0,4.8,1.6,0.1,2.5,1.5,17.2
2010,31,1390,TOT,Total After Trade,34.0,NBA,"PG,SG",28.0,24.0,865.0,5.7,13.2,0.43,0.4,1.0,0.36,5.3,12.1,0.44,4.3,5.5,0.79,0.7,2.6,3.3,4.7,0.8,0.1,2.7,2.0,16.0
2010,15,1390,MEM,Memphis Grizzlies,34.0,NBA,PG,3.0,0.0,67.0,8.1,14.0,0.58,0.5,0.5,1.0,7.5,13.4,0.56,3.2,6.4,0.5,0.5,1.6,2.1,5.9,0.5,0.0,3.8,2.7,19.9
2010,23,1390,PHI,Philadelphia 76Ers,34.0,NBA,SG,25.0,24.0,798.0,5.5,13.1,0.42,0.4,1.1,0.33,5.1,12.0,0.42,4.4,5.4,0.82,0.7,2.7,3.4,4.6,0.8,0.1,2.6,1.9,15.7
