SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2012,2,BOS,Rajon Rondo,25,53,53,36.9,4.8,10.8,0.45,0.2,0.8,0.24,4.6,10.0,0.46,0.46,2.0,3.4,0.6,1.2,3.7,4.8,11.7,1.8,0.1,3.6,1.9,11.9
2012,2,BOS,Ray Allen,36,46,42,34.0,4.9,10.7,0.46,2.3,5.1,0.45,2.6,5.6,0.46,0.57,2.1,2.3,0.92,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2
2012,2,BOS,Paul Pierce,34,61,61,34.0,6.5,14.6,0.44,1.6,4.5,0.37,4.8,10.1,0.48,0.5,4.8,5.6,0.85,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,19.4
2012,2,BOS,Brandon Bass,26,59,39,31.7,5.1,10.7,0.48,0.0,0.0,,5.1,10.7,0.48,0.48,2.2,2.8,0.81,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3,12.5
2012,2,BOS,Kevin Garnett,35,60,60,31.1,6.5,13.0,0.5,0.1,0.2,0.33,6.5,12.8,0.5,0.5,2.7,3.2,0.86,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4,15.8
2012,2,BOS,Jermaine O'Neal,33,25,24,22.8,2.1,4.8,0.43,0.0,0.0,,2.1,4.8,0.43,0.43,0.8,1.2,0.68,1.5,3.9,5.4,0.4,0.3,1.7,0.8,3.2,5.0
2012,2,BOS,Mickael Pietrus,29,42,6,21.9,2.5,6.4,0.38,1.5,4.3,0.34,1.0,2.1,0.49,0.5,0.5,0.7,0.64,0.4,2.7,3.1,0.6,0.5,0.2,0.8,1.9,6.9
2012,2,BOS,Avery Bradley,21,64,28,21.4,3.1,6.3,0.5,0.3,0.8,0.41,2.8,5.4,0.51,0.52,1.0,1.2,0.8,0.5,1.3,1.8,1.4,0.7,0.2,1.2,1.7,7.6
2012,2,BOS,Chris Wilcox,29,28,4,17.2,2.3,3.8,0.6,0.0,0.0,,2.3,3.8,0.6,0.6,0.9,1.4,0.62,1.4,3.0,4.4,0.4,0.4,0.3,1.1,2.3,5.4
2012,2,BOS,Keyon Dooling,31,46,2,14.4,1.4,3.5,0.4,0.6,1.8,0.33,0.8,1.8,0.48,0.49,0.5,0.7,0.74,0.1,0.8,0.8,1.1,0.3,0.0,0.7,1.2,4.0
2012,2,BOS,Sean Williams,25,3,0,14.0,0.7,2.0,0.33,0.0,0.0,,0.7,2.0,0.33,0.33,2.3,2.3,1.0,1.3,2.7,4.0,1.0,1.0,1.0,1.0,1.3,3.7
2012,2,BOS,Greg Stiemsma,26,55,3,13.9,1.2,2.2,0.55,0.0,0.0,,1.2,2.2,0.55,0.55,0.5,0.7,0.71,0.9,2.3,3.2,0.5,0.7,1.5,0.6,2.6,2.9
2012,2,BOS,Marquis Daniels,31,38,0,12.7,1.4,3.8,0.36,0.0,0.3,0.0,1.4,3.5,0.39,0.36,0.4,0.6,0.74,0.4,1.3,1.7,1.2,0.6,0.2,0.7,0.9,3.2
2012,2,BOS,Sasha Pavlovic,28,45,7,11.7,1.1,2.8,0.39,0.4,1.3,0.29,0.7,1.6,0.47,0.46,0.1,0.2,0.38,0.1,1.5,1.6,0.4,0.4,0.3,0.4,1.2,2.7
2012,2,BOS,Ryan Hollins,27,15,1,10.7,1.2,1.9,0.64,0.0,0.0,,1.2,1.9,0.64,0.64,0.4,1.3,0.3,0.6,1.1,1.7,0.2,0.1,0.3,0.7,1.5,2.8
2012,2,BOS,E'Twaun Moore,22,38,0,8.7,1.1,3.0,0.38,0.4,1.2,0.38,0.7,1.8,0.38,0.46,0.2,0.2,1.0,0.1,0.8,0.9,0.9,0.3,0.1,0.6,0.9,2.9
2012,2,BOS,JaJuan Johnson,22,36,0,8.3,1.5,3.4,0.45,0.0,0.0,,1.5,3.4,0.45,0.45,0.2,0.3,0.67,0.6,1.1,1.6,0.2,0.1,0.4,0.4,0.7,3.2
