PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Kevin Durant,23,66,66,38.6,9.7,19.7,0.496,2.0,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0
Russell Westbrook,23,66,66,35.3,8.8,19.2,0.457,0.9,3.0,0.316,7.8,16.2,0.48200000000000004,0.48100000000000004,5.2,6.3,0.823,1.5,3.1,4.6,5.5,1.7,0.3,3.6,2.2,23.6
James Harden,22,62,2,31.4,5.0,10.1,0.491,1.8,4.7,0.39,3.1,5.4,0.579,0.5820000000000001,5.0,6.0,0.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,16.8
Serge Ibaka,22,66,66,27.2,4.0,7.4,0.535,0.0,0.0,0.33299999999999996,4.0,7.4,0.536,0.536,1.2,1.8,0.6609999999999999,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1
Kendrick Perkins,27,65,65,26.8,2.0,4.0,0.489,0.0,0.0,,2.0,4.0,0.489,0.489,1.1,1.7,0.652,1.8,4.7,6.6,1.2,0.4,1.1,1.8,2.9,5.1
Thabo Sefolosha,27,42,42,21.8,1.6,3.7,0.43200000000000005,0.7,1.7,0.43700000000000006,0.9,2.0,0.429,0.532,0.9,1.0,0.884,0.5,2.5,3.0,1.1,0.9,0.4,1.0,1.9,4.8
Nick Collison,31,63,0,20.7,1.9,3.2,0.597,0.0,0.0,0.0,1.9,3.2,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5
Derek Fisher,37,20,0,20.4,1.9,5.4,0.34299999999999997,0.6,1.8,0.314,1.3,3.7,0.35600000000000004,0.39399999999999996,0.7,0.7,0.929,0.1,1.4,1.5,1.4,0.6,0.1,0.8,1.6,4.9
Daequan Cook,24,57,22,17.4,1.9,5.2,0.368,1.4,4.0,0.34600000000000003,0.5,1.2,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5
Eric Maynor,24,9,0,15.2,1.6,4.3,0.359,0.7,1.9,0.353,0.9,2.4,0.364,0.436,0.4,0.4,1.0,0.3,1.1,1.4,2.4,0.6,0.0,1.2,1.4,4.2
Reggie Jackson,21,45,0,11.1,1.1,3.5,0.321,0.3,1.4,0.21,0.8,2.2,0.392,0.36200000000000004,0.6,0.6,0.862,0.3,0.9,1.2,1.6,0.6,0.0,0.8,0.7,3.1
Nazr Mohammed,34,63,1,11.0,1.3,2.7,0.467,0.0,0.0,0.0,1.3,2.7,0.47,0.467,0.2,0.4,0.565,0.9,1.8,2.7,0.2,0.3,0.6,0.4,1.6,2.7
Royal Ivey,30,34,0,10.4,0.8,2.1,0.35600000000000004,0.5,1.6,0.34,0.2,0.6,0.4,0.479,0.0,0.2,0.125,0.0,0.7,0.7,0.3,0.4,0.0,0.3,1.1,2.1
Cole Aldrich,23,26,0,6.7,0.8,1.6,0.524,0.0,0.0,,0.8,1.6,0.524,0.524,0.5,0.5,0.929,0.5,1.3,1.8,0.1,0.3,0.6,0.3,0.8,2.2
Lazar Hayward,25,26,0,5.4,0.5,1.5,0.342,0.2,0.5,0.28600000000000003,0.3,0.9,0.375,0.395,0.3,0.5,0.583,0.1,0.5,0.6,0.2,0.1,0.0,0.3,0.7,1.4
Ryan Reid,25,5,0,3.4,0.8,1.0,0.8,0.0,0.0,,0.8,1.0,0.8,0.8,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.2,1.6
