Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,21,3205,SEA,Seattle Supersonics,20.0,NBA,SF,20.0,0.0,81.0,18.0,51.0,0.35,2.0,12.0,0.17,16.0,39.0,0.41,0.37,8.0,10.0,0.8,11.0,19.0,30.0,3.0,5.0,3.0,8.0,15.0,46.0
1996,25,3205,POR,Portland Trail Blazers,21.0,NBA,SF,44.0,2.0,487.0,60.0,157.0,0.38,19.0,63.0,0.3,41.0,94.0,0.44,0.44,26.0,34.0,0.76,45.0,59.0,104.0,28.0,20.0,6.0,31.0,73.0,165.0
1997,25,3205,POR,Portland Trail Blazers,22.0,NBA,SF,47.0,0.0,569.0,79.0,193.0,0.41,26.0,77.0,0.34,53.0,116.0,0.46,0.48,27.0,40.0,0.68,63.0,74.0,137.0,45.0,14.0,6.0,49.0,101.0,211.0
1998,25,3205,POR,Portland Trail Blazers,23.0,NBA,SF,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0
