Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1986,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",23.0,NBA,C,50.0,50.0,1771.0,386.0,814.0,0.47,0.0,5.0,0.0,386.0,809.0,0.48,0.47,226.0,306.0,0.74,124.0,327.0,451.0,102.0,54.0,103.0,172.0,191.0,998.0,0.0
1987,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",24.0,NBA,PF,63.0,63.0,2206.0,530.0,1053.0,0.5,0.0,7.0,0.0,530.0,1046.0,0.51,0.5,296.0,415.0,0.71,157.0,398.0,555.0,104.0,89.0,147.0,229.0,248.0,1356.0,0.0
1988,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",25.0,NBA,C,82.0,82.0,2546.0,656.0,1183.0,0.56,0.0,3.0,0.0,656.0,1180.0,0.56,0.56,341.0,476.0,0.72,245.0,431.0,676.0,125.0,104.0,245.0,287.0,332.0,1653.0,0.0
1989,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",26.0,NBA,C,80.0,80.0,2896.0,727.0,1282.0,0.57,0.0,6.0,0.0,727.0,1276.0,0.57,0.57,361.0,484.0,0.75,213.0,527.0,740.0,188.0,117.0,281.0,266.0,311.0,1815.0,0.0
1990,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",27.0,NBA,C,82.0,82.0,3165.0,922.0,1673.0,0.55,1.0,4.0,0.25,921.0,1669.0,0.55,0.55,502.0,648.0,0.78,235.0,658.0,893.0,182.0,78.0,327.0,278.0,325.0,2347.0,0.0
1991,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",28.0,NBA,C,81.0,81.0,3104.0,845.0,1645.0,0.51,0.0,6.0,0.0,845.0,1639.0,0.52,0.51,464.0,623.0,0.74,194.0,711.0,905.0,244.0,80.0,258.0,291.0,287.0,2154.0,0.0
1992,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",29.0,NBA,C,82.0,82.0,3150.0,796.0,1525.0,0.52,1.0,6.0,0.17,795.0,1519.0,0.52,0.52,377.0,511.0,0.74,228.0,693.0,921.0,156.0,88.0,245.0,209.0,277.0,1970.0,0.0
1993,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",30.0,NBA,C,81.0,81.0,3003.0,779.0,1550.0,0.5,1.0,7.0,0.14,778.0,1543.0,0.5,0.5,400.0,556.0,0.72,191.0,789.0,980.0,151.0,74.0,161.0,265.0,286.0,1959.0,0.0
1994,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",31.0,NBA,C,79.0,79.0,2972.0,745.0,1503.0,0.5,4.0,14.0,0.29,741.0,1489.0,0.5,0.5,445.0,582.0,0.76,219.0,666.0,885.0,179.0,90.0,217.0,260.0,275.0,1939.0,0.0
1995,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",32.0,NBA,C,79.0,79.0,2920.0,730.0,1452.0,0.5,6.0,21.0,0.29,724.0,1431.0,0.51,0.5,420.0,560.0,0.75,157.0,710.0,867.0,212.0,68.0,159.0,256.0,272.0,1886.0,0.0
1996,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",33.0,NBA,C,76.0,76.0,2783.0,678.0,1456.0,0.47,4.0,28.0,0.14,674.0,1428.0,0.47,0.47,351.0,461.0,0.76,157.0,649.0,806.0,160.0,68.0,184.0,221.0,247.0,1711.0,1.0
1997,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",34.0,NBA,C,78.0,78.0,2887.0,655.0,1342.0,0.49,2.0,9.0,0.22,653.0,1333.0,0.49,0.49,439.0,582.0,0.75,175.0,659.0,834.0,156.0,69.0,189.0,269.0,250.0,1751.0,0.0
1998,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",35.0,NBA,C,26.0,26.0,848.0,203.0,403.0,0.5,0.0,2.0,0.0,203.0,401.0,0.51,0.5,134.0,186.0,0.72,59.0,206.0,265.0,28.0,16.0,58.0,77.0,74.0,540.0,0.0
1999,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",36.0,NBA,C,38.0,38.0,1300.0,247.0,568.0,0.44,0.0,2.0,0.0,247.0,566.0,0.44,0.44,163.0,231.0,0.71,74.0,303.0,377.0,43.0,30.0,100.0,99.0,105.0,657.0,0.0
2000,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",37.0,NBA,C,62.0,62.0,2035.0,361.0,775.0,0.47,0.0,2.0,0.0,361.0,773.0,0.47,0.47,207.0,283.0,0.73,140.0,464.0,604.0,58.0,36.0,84.0,142.0,196.0,929.0,0.0
2001,21,883,SEA,Seattle Supersonics,Patrick Ewing,"August 5, 1962",38.0,NBA,C,79.0,79.0,2107.0,294.0,684.0,0.43,0.0,2.0,0.0,294.0,682.0,0.43,0.43,172.0,251.0,0.68,124.0,461.0,585.0,92.0,53.0,91.0,151.0,229.0,760.0,0.0
2002,22,883,ORL,Orlando Magic,Patrick Ewing,"August 5, 1962",39.0,NBA,C,65.0,4.0,901.0,148.0,333.0,0.44,0.0,1.0,0.0,148.0,332.0,0.45,0.44,94.0,134.0,0.7,60.0,203.0,263.0,35.0,22.0,45.0,65.0,129.0,390.0,0.0
