Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1985,6,1345,CLE,Cleveland Cavaliers,Phil Hubbard,"December 13, 1956",28.0,NBA,SF,4.0,4.0,101.0,11.2,21.1,0.53,0.5,0.5,1.0,10.8,20.6,0.52,6.1,8.0,0.76,5.1,4.2,9.4,1.4,1.4,0.0,3.3,7.5,29.0,116.0,113.0
1988,6,1345,CLE,Cleveland Cavaliers,Phil Hubbard,"December 13, 1956",31.0,NBA,SF,3.0,0.0,21.0,2.5,14.8,0.17,0.0,0.0,,2.5,14.8,0.17,0.0,2.5,0.0,2.5,4.9,7.4,0.0,0.0,0.0,2.5,2.5,4.9,40.0,115.0
1989,6,1345,CLE,Cleveland Cavaliers,Phil Hubbard,"December 13, 1956",32.0,NBA,SF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,116.0
