Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",21.0,NBA,SG,82.0,81.0,2532.0,5.5,12.9,0.43,1.7,4.2,0.39,3.9,8.7,0.45,2.9,3.5,0.82,1.4,3.3,4.6,3.0,1.1,0.1,2.1,3.1,15.7
1998,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",22.0,NBA,SG,82.0,82.0,3287.0,6.2,14.4,0.43,1.5,4.0,0.36,4.7,10.4,0.45,3.7,4.3,0.88,1.4,3.0,4.4,3.9,1.2,0.1,2.9,2.7,17.5
1999,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",23.0,NBA,SG,50.0,50.0,1719.0,6.3,14.1,0.45,1.5,4.4,0.36,4.8,9.7,0.49,3.7,4.1,0.9,1.2,3.2,4.4,3.7,1.1,0.1,2.6,2.5,17.9
2000,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",24.0,NBA,SG,82.0,82.0,3070.0,7.5,16.5,0.46,2.0,4.8,0.42,5.5,11.8,0.47,4.1,4.7,0.89,1.0,3.2,4.2,3.6,1.3,0.2,2.1,2.2,21.2
2001,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",25.0,NBA,SG,82.0,82.0,3129.0,7.2,15.1,0.48,2.3,5.4,0.43,4.9,9.7,0.51,4.0,4.5,0.89,1.2,3.8,4.9,4.3,1.4,0.2,2.3,2.2,20.8
2002,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",26.0,NBA,SG,69.0,67.0,2525.0,7.6,16.4,0.46,3.3,7.5,0.43,4.3,8.8,0.48,3.1,3.5,0.87,1.2,3.3,4.4,3.9,1.3,0.3,2.3,2.2,21.4
2003,31,54,TOT,Total After Trade,Ray Allen,"July 20, 1975",27.0,NBA,SG,76.0,75.0,2880.0,7.5,17.0,0.44,2.5,6.7,0.38,5.0,10.4,0.48,3.9,4.3,0.92,1.2,3.6,4.8,4.2,1.3,0.2,2.5,2.7,21.4
2003,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",27.0,NBA,SG,47.0,46.0,1683.0,7.5,17.2,0.44,2.6,6.7,0.4,4.9,10.5,0.46,3.8,4.2,0.91,1.0,3.7,4.7,3.5,1.2,0.2,2.5,3.2,21.5
2003,21,54,SEA,Seattle Supersonics,Ray Allen,"July 20, 1975",27.0,NBA,SG,29.0,29.0,1197.0,7.4,16.8,0.44,2.3,6.7,0.35,5.1,10.2,0.5,4.2,4.5,0.92,1.5,3.4,4.9,5.1,1.4,0.1,2.4,2.1,21.4
2004,21,54,SEA,Seattle Supersonics,Ray Allen,"July 20, 1975",28.0,NBA,SG,56.0,56.0,2152.0,7.5,17.0,0.44,2.5,6.3,0.39,5.0,10.7,0.47,4.1,4.5,0.9,1.2,3.6,4.8,4.5,1.2,0.2,2.6,2.2,21.5
