Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,21,756,SEA,Seattle Supersonics,24.0,NBA,C,8.0,,189.0,3.4,8.2,0.42,0.0,0.0,,3.4,8.2,0.42,3.4,4.6,0.75,4.8,9.3,14.1,1.3,0.4,1.0,1.9,3.0,10.3
1983,21,756,SEA,Seattle Supersonics,25.0,NBA,C,2.0,,47.0,8.4,16.9,0.5,0.0,0.0,,8.4,16.9,0.5,1.5,2.3,0.67,3.8,9.2,13.0,1.5,0.0,2.3,0.0,3.1,18.4
1986,7,756,DAL,Dallas Mavericks,28.0,NBA,C,10.0,10.0,410.0,3.2,4.2,0.75,0.0,0.0,,3.2,4.2,0.75,3.2,3.5,0.92,2.6,7.6,10.3,0.9,0.5,1.1,0.9,2.3,9.6
1987,7,756,DAL,Dallas Mavericks,29.0,NBA,C,3.0,3.0,68.0,2.1,2.6,0.8,0.0,0.0,,2.1,2.6,0.8,4.2,4.8,0.89,1.1,7.9,9.0,1.1,0.5,1.6,1.1,3.2,8.5
1988,7,756,DAL,Dallas Mavericks,30.0,NBA,C,17.0,17.0,499.0,4.9,7.5,0.65,0.0,0.0,,4.9,7.5,0.65,1.6,2.7,0.6,3.4,7.1,10.5,0.9,0.5,1.1,2.1,3.0,11.4
1990,7,756,DAL,Dallas Mavericks,32.0,NBA,C,3.0,3.0,74.0,4.4,6.3,0.69,0.0,0.0,,4.4,6.3,0.69,1.9,2.4,0.8,2.9,4.9,7.8,1.0,1.0,0.0,1.9,3.9,10.7
1992,20,756,NYK,New York Knicks,34.0,NBA,C,2.0,0.0,11.0,6.5,6.5,1.0,0.0,0.0,,6.5,6.5,1.0,0.0,0.0,,0.0,13.1,13.1,0.0,0.0,3.3,6.5,6.5,13.1
1993,29,756,UTA,Utah Jazz,35.0,NBA,C,1.0,0.0,5.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,29,756,UTA,Utah Jazz,37.0,NBA,C,5.0,5.0,76.0,2.4,2.8,0.83,0.0,0.0,,2.4,2.8,0.83,1.9,1.9,1.0,1.4,2.8,4.3,0.0,0.0,1.4,0.9,3.8,6.6
