Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,29,639,UTA,Utah Jazz,23.0,NBA,PG,40.0,0.0,243.0,5.5,10.7,0.51,0.3,2.1,0.14,5.2,8.6,0.6,3.9,5.6,0.68,0.6,1.9,2.5,8.1,1.6,0.0,4.4,4.3,15.1
1994,29,639,UTA,Utah Jazz,24.0,NBA,PG,45.0,0.0,313.0,5.2,11.4,0.46,1.3,2.8,0.46,3.9,8.6,0.45,3.6,4.1,0.86,1.3,2.3,3.6,8.9,1.7,0.1,3.1,4.1,15.2
1995,29,639,UTA,Utah Jazz,25.0,NBA,PG,80.0,0.0,1019.0,3.3,8.2,0.4,0.4,1.3,0.31,2.9,6.9,0.42,3.5,4.3,0.81,1.0,2.5,3.4,7.2,1.4,0.2,2.5,3.7,10.4
1996,6,639,CLE,Cleveland Cavaliers,26.0,NBA,PG,58.0,4.0,617.0,3.0,6.7,0.45,0.5,1.6,0.3,2.5,5.1,0.49,3.6,4.2,0.86,1.2,2.0,3.2,6.0,1.3,0.4,3.0,3.5,10.0
1997,16,639,MIA,Miami Heat,27.0,NBA,PG,48.0,0.0,659.0,4.3,8.4,0.51,1.1,2.7,0.41,3.2,5.7,0.56,2.9,3.5,0.84,0.8,1.7,2.6,5.6,1.0,0.0,2.3,4.3,12.7
1998,25,639,POR,Portland Trail Blazers,28.0,NBA,PG,26.0,2.0,379.0,2.8,8.5,0.32,0.6,1.9,0.3,2.2,6.6,0.33,3.0,3.2,0.94,0.4,2.7,3.0,6.0,0.9,0.1,4.0,2.7,9.1
1999,31,639,TOT,Total After Trade,29.0,NBA,PG,27.0,0.0,382.0,4.8,11.7,0.41,1.3,3.4,0.39,3.5,8.3,0.42,4.1,4.7,0.86,0.8,2.2,2.9,5.9,1.0,0.0,3.1,2.9,15.0
1999,25,639,POR,Portland Trail Blazers,29.0,NBA,PG,3.0,0.0,19.0,7.6,15.2,0.5,1.9,1.9,1.0,5.7,13.3,0.43,5.7,5.7,1.0,0.0,1.9,1.9,9.5,3.8,0.0,0.0,1.9,22.7
1999,21,639,SEA,Seattle Supersonics,29.0,NBA,PG,24.0,0.0,363.0,4.7,11.5,0.4,1.3,3.5,0.37,3.4,8.0,0.42,4.0,4.7,0.85,0.8,2.2,3.0,5.8,0.9,0.0,3.3,3.0,14.6
2001,29,639,UTA,Utah Jazz,31.0,NBA,PG,31.0,0.0,264.0,3.0,8.9,0.34,0.5,1.0,0.57,2.5,7.9,0.31,2.3,2.6,0.9,1.8,2.0,3.8,4.6,0.8,0.0,2.6,4.4,8.9
2002,29,639,UTA,Utah Jazz,32.0,NBA,PG,41.0,0.0,802.0,4.4,9.3,0.47,1.4,3.1,0.45,3.0,6.2,0.48,2.6,3.0,0.86,0.7,2.6,3.4,6.3,0.9,0.0,2.3,3.5,12.7
2003,8,639,DEN,Denver Nuggets,33.0,NBA,PG,12.0,0.0,180.0,2.8,8.2,0.34,0.8,2.6,0.31,2.0,5.6,0.36,1.8,3.0,0.6,0.2,2.8,3.0,5.8,0.6,0.0,1.8,3.2,8.2
