Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2002,3,1444,NJN,New Jersey Nets,21.0,NBA,SF,79.0,9.0,1917.0,270.0,591.0,0.46,13.0,56.0,0.23,257.0,535.0,0.48,0.47,189.0,265.0,0.71,85.0,208.0,293.0,140.0,64.0,48.0,107.0,211.0,742.0,,0.0
2003,3,1444,NJN,New Jersey Nets,22.0,NBA,SF,80.0,80.0,2879.0,456.0,911.0,0.5,6.0,24.0,0.25,450.0,887.0,0.51,0.5,324.0,436.0,0.74,150.0,364.0,514.0,201.0,80.0,44.0,156.0,216.0,1242.0,,1.0
2004,3,1444,NJN,New Jersey Nets,23.0,NBA,SF,82.0,82.0,3133.0,555.0,1115.0,0.5,48.0,132.0,0.36,507.0,983.0,0.52,0.52,357.0,468.0,0.76,109.0,355.0,464.0,315.0,92.0,28.0,198.0,224.0,1515.0,,0.0
2005,3,1444,NJN,New Jersey Nets,24.0,NBA,SF,33.0,33.0,1355.0,238.0,564.0,0.42,30.0,89.0,0.34,208.0,475.0,0.44,0.45,227.0,269.0,0.84,49.0,191.0,240.0,133.0,33.0,17.0,132.0,109.0,733.0,,0.0
2006,3,1444,NJN,New Jersey Nets,25.0,NBA,SF,78.0,78.0,3059.0,495.0,1005.0,0.49,60.0,188.0,0.32,435.0,817.0,0.53,0.52,471.0,580.0,0.81,95.0,439.0,534.0,297.0,59.0,17.0,174.0,193.0,1521.0,,0.0
2007,3,1444,NJN,New Jersey Nets,26.0,NBA,SF,55.0,53.0,1956.0,303.0,665.0,0.46,52.0,145.0,0.36,251.0,520.0,0.48,0.5,239.0,326.0,0.73,48.0,192.0,240.0,148.0,34.0,8.0,120.0,123.0,897.0,,0.0
2008,3,1444,NJN,New Jersey Nets,27.0,NBA,SF,82.0,82.0,3200.0,619.0,1328.0,0.47,77.0,213.0,0.36,542.0,1115.0,0.49,0.5,542.0,679.0,0.8,93.0,249.0,342.0,252.0,76.0,21.0,199.0,225.0,1857.0,,0.0
2009,17,1444,MIL,Milwaukee Bucks,28.0,NBA,SF,82.0,82.0,2939.0,537.0,1222.0,0.44,116.0,292.0,0.4,421.0,930.0,0.45,0.49,417.0,518.0,0.8,57.0,317.0,374.0,199.0,66.0,14.0,165.0,252.0,1607.0,,0.0
2010,27,1444,SAS,San Antonio Spurs,29.0,NBA,SF,81.0,70.0,2520.0,362.0,775.0,0.47,59.0,187.0,0.32,303.0,588.0,0.52,0.5,211.0,287.0,0.74,58.0,298.0,356.0,158.0,45.0,40.0,105.0,178.0,994.0,,0.0
2011,27,1444,SAS,San Antonio Spurs,30.0,NBA,SF,81.0,81.0,2459.0,304.0,642.0,0.47,135.0,307.0,0.44,169.0,335.0,0.5,0.58,148.0,195.0,0.76,54.0,256.0,310.0,107.0,38.0,34.0,93.0,164.0,891.0,,0.0
2012,31,1444,TOT,Total After Trade,31.0,NBA,SF,63.0,44.0,1748.0,203.0,488.0,0.42,113.0,269.0,0.42,90.0,219.0,0.41,0.53,59.0,85.0,0.69,26.0,193.0,219.0,88.0,37.0,19.0,50.0,121.0,578.0,,0.0
2012,27,1444,SAS,San Antonio Spurs,31.0,NBA,SF,41.0,41.0,1168.0,132.0,319.0,0.41,80.0,190.0,0.42,52.0,129.0,0.4,0.54,35.0,50.0,0.7,18.0,125.0,143.0,55.0,25.0,12.0,32.0,83.0,379.0,,0.0
2012,10,1444,GSW,Golden State Warriors,31.0,NBA,SF,22.0,3.0,580.0,71.0,169.0,0.42,33.0,79.0,0.42,38.0,90.0,0.42,0.52,24.0,35.0,0.69,8.0,68.0,76.0,33.0,12.0,7.0,18.0,38.0,199.0,,0.0
2013,10,1444,GSW,Golden State Warriors,32.0,NBA,SF,56.0,1.0,568.0,62.0,136.0,0.46,14.0,45.0,0.31,48.0,91.0,0.53,0.51,38.0,53.0,0.72,5.0,79.0,84.0,31.0,14.0,7.0,23.0,45.0,176.0,,0.0
2014,29,1444,UTA,Utah Jazz,33.0,NBA,SF,82.0,78.0,2213.0,294.0,654.0,0.45,123.0,301.0,0.41,171.0,353.0,0.48,0.54,120.0,162.0,0.74,18.0,201.0,219.0,130.0,56.0,14.0,94.0,168.0,831.0,,0.0
2015,7,1444,DAL,Dallas Mavericks,34.0,NBA,SF,74.0,18.0,1244.0,144.0,324.0,0.44,66.0,155.0,0.43,78.0,169.0,0.46,0.55,78.0,114.0,0.68,25.0,158.0,183.0,61.0,32.0,11.0,52.0,115.0,432.0,,0.0
2016,6,1444,CLE,Cleveland Cavaliers,35.0,NBA,SF,74.0,5.0,1326.0,143.0,312.0,0.46,66.0,173.0,0.38,77.0,139.0,0.55,0.56,58.0,87.0,0.67,15.0,113.0,128.0,59.0,33.0,14.0,43.0,129.0,410.0,,0.0
2017,6,1444,CLE,Cleveland Cavaliers,36.0,NBA,SF,79.0,13.0,1614.0,153.0,343.0,0.45,62.0,186.0,0.33,91.0,157.0,0.58,0.54,80.0,108.0,0.74,28.0,175.0,203.0,78.0,26.0,10.0,52.0,153.0,448.0,,0.0
2018,8,1444,DEN,Denver Nuggets,37.0,NBA,SF,20.0,0.0,163.0,12.0,27.0,0.44,2.0,7.0,0.29,10.0,20.0,0.5,0.48,4.0,7.0,0.57,2.0,15.0,17.0,15.0,2.0,1.0,5.0,11.0,30.0,,0.0
