Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",23.0,NBA,C,78.0,62.0,1962.0,6.1,13.7,0.45,0.0,0.1,0.25,6.1,13.6,0.45,3.3,6.5,0.51,3.7,6.3,10.1,1.0,0.8,1.8,3.7,4.7,15.6
1990,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",24.0,NBA,C,74.0,72.0,2409.0,7.3,14.5,0.5,0.0,0.0,0.0,7.3,14.5,0.5,3.8,6.4,0.59,3.8,7.7,11.4,1.2,1.2,1.9,3.5,3.9,18.4
1991,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",25.0,NBA,C,64.0,59.0,2171.0,6.5,13.6,0.48,0.0,0.1,0.33,6.5,13.5,0.48,4.3,6.9,0.62,3.4,8.3,11.8,1.6,0.8,1.4,3.4,3.5,17.4
1992,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",26.0,NBA,C,79.0,78.0,2800.0,6.0,12.2,0.49,0.0,0.0,0.0,6.0,12.1,0.49,4.8,6.5,0.73,3.9,8.1,12.0,1.4,0.5,1.6,2.8,3.6,16.7
1993,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",27.0,NBA,C,72.0,64.0,2456.0,6.1,12.7,0.48,0.0,0.1,0.12,6.1,12.6,0.48,5.8,7.9,0.74,3.8,8.6,12.4,1.5,0.6,1.2,3.0,3.8,18.1
1994,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",28.0,NBA,C,72.0,60.0,2410.0,5.9,12.0,0.49,0.0,0.0,0.0,5.9,12.0,0.49,4.5,6.3,0.72,3.6,7.4,11.1,2.0,0.9,1.5,2.9,4.2,16.3
1995,10,2594,GSW,Golden State Warriors,Rony Seikaly,"May 10, 1965",29.0,NBA,C,36.0,35.0,1035.0,5.6,10.9,0.52,0.0,0.0,,5.6,10.9,0.52,3.9,5.6,0.69,2.7,6.6,9.3,1.6,0.7,1.3,3.6,4.2,15.1
1996,10,2594,GSW,Golden State Warriors,Rony Seikaly,"May 10, 1965",30.0,NBA,C,64.0,60.0,1813.0,5.7,11.3,0.5,0.0,0.1,0.67,5.6,11.2,0.5,4.1,5.6,0.72,3.3,6.6,9.9,1.4,0.8,1.4,3.6,4.3,15.4
1997,22,2594,ORL,Orlando Magic,Rony Seikaly,"May 10, 1965",31.0,NBA,C,74.0,68.0,2615.0,6.3,12.5,0.51,0.0,0.0,0.0,6.3,12.4,0.51,4.9,6.9,0.71,3.8,5.9,9.7,1.3,0.7,1.5,3.0,3.8,17.6
1998,31,2594,TOT,Total After Trade,Rony Seikaly,"May 10, 1965",32.0,NBA,C,56.0,49.0,1636.0,5.5,12.7,0.43,0.0,0.0,0.0,5.5,12.7,0.43,5.4,7.3,0.74,3.2,5.4,8.6,1.7,0.6,0.9,3.2,3.6,16.4
1998,22,2594,ORL,Orlando Magic,Rony Seikaly,"May 10, 1965",32.0,NBA,C,47.0,47.0,1484.0,5.7,13.1,0.44,0.0,0.0,0.0,5.7,13.0,0.44,5.6,7.4,0.75,3.2,5.5,8.7,1.7,0.6,0.9,3.3,3.3,17.1
1998,3,2594,NJN,New Jersey Nets,Rony Seikaly,"May 10, 1965",32.0,NBA,C,9.0,2.0,152.0,3.1,9.7,0.32,0.0,0.0,,3.1,9.7,0.32,3.8,6.4,0.59,3.8,4.7,8.5,1.9,0.7,0.9,2.8,6.4,9.9
1999,3,2594,NJN,New Jersey Nets,Rony Seikaly,"May 10, 1965",33.0,NBA,C,9.0,0.0,88.0,1.6,8.2,0.2,0.0,0.0,,1.6,8.2,0.2,2.9,7.4,0.39,2.0,6.5,8.6,0.8,1.6,2.5,4.1,6.1,6.1
