Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
,,1523,,,Anthony Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
1989.0,5.0,495,CHI,Chicago Bulls,Bill Cartwright,31.0,17.0,17.0,583.0,72.0,148.0,0.49,0.0,0.0,,72.0,148.0,0.49,0.49,56.0,80.0,0.7,33.0,88.0,121.0,20.0,9.0,12.0,41.0,70.0,200.0
1989.0,5.0,2594,CHI,Chicago Bulls,Brad Sellers,26.0,13.0,0.0,177.0,22.0,58.0,0.38,0.0,0.0,,22.0,58.0,0.38,0.38,10.0,12.0,0.83,15.0,16.0,31.0,15.0,3.0,4.0,6.0,21.0,54.0
1989.0,5.0,682,CHI,Chicago Bulls,Charles Davis,30.0,17.0,0.0,191.0,19.0,47.0,0.4,1.0,6.0,0.17,18.0,41.0,0.44,0.42,7.0,9.0,0.78,16.0,27.0,43.0,5.0,4.0,1.0,13.0,29.0,46.0
1989.0,5.0,1304,CHI,Chicago Bulls,Craig Hodges,28.0,17.0,17.0,554.0,73.0,177.0,0.41,35.0,88.0,0.4,38.0,89.0,0.43,0.51,10.0,14.0,0.71,8.0,17.0,25.0,62.0,22.0,3.0,24.0,55.0,191.0
1989.0,5.0,611,CHI,Chicago Bulls,Dave Corzine,32.0,16.0,0.0,219.0,27.0,64.0,0.42,0.0,0.0,,27.0,64.0,0.42,0.42,11.0,17.0,0.65,14.0,27.0,41.0,9.0,4.0,6.0,11.0,27.0,65.0
,,3221,,,David Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2356,,,Dominic Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2121,,,Ed Nealy,,,,,,,,,,,,,,,,,,,,,,,,,,
1989.0,5.0,1083,CHI,Chicago Bulls,Horace Grant,23.0,17.0,17.0,625.0,72.0,139.0,0.52,0.0,0.0,,72.0,139.0,0.52,0.52,40.0,50.0,0.8,53.0,114.0,167.0,35.0,11.0,16.0,31.0,68.0,184.0
1989.0,5.0,1149,CHI,Chicago Bulls,Jack Haley,25.0,5.0,0.0,7.0,2.0,3.0,0.67,0.0,0.0,,2.0,3.0,0.67,0.67,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0
1989.0,5.0,2265,CHI,Chicago Bulls,John Paxson,28.0,16.0,0.0,302.0,37.0,78.0,0.47,5.0,19.0,0.26,32.0,59.0,0.54,0.51,14.0,16.0,0.88,2.0,8.0,10.0,34.0,12.0,0.0,15.0,35.0,93.0
1989.0,5.0,1567,CHI,Chicago Bulls,Michael Jordan,25.0,17.0,17.0,718.0,199.0,390.0,0.51,10.0,35.0,0.29,189.0,355.0,0.53,0.52,183.0,229.0,0.8,26.0,93.0,119.0,130.0,42.0,13.0,68.0,65.0,591.0
1989.0,5.0,2973,CHI,Chicago Bulls,Sam Vincent,25.0,16.0,0.0,113.0,10.0,33.0,0.3,0.0,2.0,0.0,10.0,31.0,0.32,0.3,9.0,12.0,0.75,4.0,4.0,8.0,19.0,3.0,1.0,6.0,9.0,29.0
1989.0,5.0,2313,CHI,Chicago Bulls,Scottie Pippen,23.0,17.0,17.0,619.0,84.0,182.0,0.46,22.0,56.0,0.39,62.0,126.0,0.49,0.52,32.0,50.0,0.64,34.0,95.0,129.0,67.0,23.0,16.0,41.0,63.0,222.0
1989.0,5.0,2282,CHI,Chicago Bulls,Will Perdue,23.0,3.0,0.0,22.0,6.0,9.0,0.67,0.0,1.0,0.0,6.0,8.0,0.75,0.67,2.0,3.0,0.67,3.0,3.0,6.0,2.0,0.0,0.0,0.0,4.0,14.0
