Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2014,25,1734,POR,Portland Trail Blazers,21.0,NBA,C,4.0,9.0,-7.8,0.0,0.0,0.0,0.0,23.8,12.1,0.0,0.0,0.0,0.0,9.8,,0.0,0.0,0.0,-0.21,,-8.2,-2.6,-10.8,0.0
2015,25,1734,POR,Portland Trail Blazers,22.0,NBA,C,5.0,106.0,19.6,0.89,0.62,0.1,6.0,27.9,16.8,8.4,1.0,1.2,12.1,10.8,,0.4,0.1,0.5,0.23,,5.1,3.2,8.4,0.3
2017,25,1734,POR,Portland Trail Blazers,24.0,NBA,PF,3.0,31.0,-6.1,0.2,0.8,0.0,6.4,22.1,13.7,4.6,0.0,0.0,44.4,12.1,,-0.1,0.0,-0.1,-0.23,,-12.3,-3.3,-15.7,-0.1
2018,25,1734,POR,Portland Trail Blazers,25.0,NBA,C,2.0,8.0,48.4,1.0,0.0,0.0,0.0,60.4,27.7,0.0,0.0,0.0,0.0,21.3,,0.1,0.0,0.1,0.35,,14.6,4.1,18.7,0.0
2019,25,1734,POR,Portland Trail Blazers,26.0,NBA,C,11.0,170.0,17.1,0.62,0.51,0.14,3.7,21.2,12.5,11.8,0.6,0.5,5.5,18.6,,0.4,0.1,0.5,0.15,,2.3,0.2,2.5,0.2
2020,16,1734,MIA,Miami Heat,27.0,NBA,C,3.0,31.0,18.4,0.79,0.5,0.25,0.0,3.6,1.9,15.7,1.6,0.0,0.0,13.0,,0.1,0.0,0.1,0.23,,3.9,2.4,6.2,0.1
