PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Jerry Stackhouse,25.0,82.0,3148.0,0.428,0.46299999999999997,0.28800000000000003,0.456,0.815,0.544,0.524,0.19899999999999998,95.0,99.0,82.0,95.0,109.0,104.0,170.0,119.0,-62.8,77.2
Grant Hill,27.0,74.0,2776.0,0.489,0.5,0.34700000000000003,0.501,0.795,0.565,0.425,0.069,109.0,107.0,98.0,105.0,106.0,108.0,138.0,41.0,66.1,141.2
Lindsey Hunter,29.0,82.0,2919.0,0.425,0.419,0.43200000000000005,0.519,0.76,0.5429999999999999,0.17300000000000001,0.436,95.0,90.0,122.0,109.0,101.0,104.0,56.0,261.0,73.0,39.4
Christian Laettner,30.0,82.0,2443.0,0.473,0.479,0.292,0.478,0.812,0.539,0.364,0.03,105.0,102.0,83.0,100.0,108.0,103.0,118.0,18.0,-1.0,30.1
Jerome Williams,26.0,82.0,2102.0,0.564,0.5670000000000001,0.0,0.564,0.616,0.593,0.623,0.006999999999999999,126.0,121.0,,118.0,82.0,113.0,202.0,4.0,77.9,81.5
Terry Mills,32.0,82.0,1842.0,0.439,0.484,0.39299999999999996,0.536,0.735,0.545,0.07,0.496,98.0,103.0,111.0,112.0,98.0,104.0,23.0,297.0,56.3,22.1
Michael Curry,31.0,82.0,1611.0,0.48,0.484,0.2,0.48200000000000004,0.8390000000000001,0.5589999999999999,0.44299999999999995,0.013000000000000001,107.0,103.0,57.0,101.0,112.0,107.0,144.0,8.0,2.6,32.4
John Crotty,30.0,69.0,937.0,0.42200000000000004,0.42700000000000005,0.41200000000000003,0.488,0.86,0.557,0.37,0.319,94.0,91.0,117.0,102.0,115.0,106.0,120.0,191.0,5.0,19.8
Mikki Moore,24.0,29.0,488.0,0.621,0.621,,0.621,0.794,0.6709999999999999,0.486,0.0,139.0,133.0,,130.0,106.0,128.0,158.0,,40.1,50.3
Jud Buechler,31.0,58.0,657.0,0.353,0.507,0.217,0.41,0.28600000000000003,0.409,0.045,0.532,79.0,108.0,61.0,86.0,38.0,78.0,15.0,318.0,-21.2,-36.3
Loy Vaught,31.0,43.0,292.0,0.36,0.37200000000000005,0.0,0.36,0.688,0.391,0.18,0.034,80.0,80.0,,75.0,92.0,75.0,58.0,20.0,-21.1,-25.4
Eric Montross,28.0,51.0,332.0,0.309,0.309,,0.309,0.5,0.332,0.218,0.0,69.0,66.0,,65.0,67.0,63.0,71.0,,-18.6,-23.0
Don Reid,26.0,21.0,165.0,0.47100000000000003,0.47100000000000003,,0.47100000000000003,0.5,0.478,0.17600000000000002,0.0,105.0,101.0,,98.0,67.0,91.0,57.0,,-0.5,-3.3
Marcus Brown,25.0,6.0,45.0,0.28600000000000003,0.5710000000000001,0.0,0.28600000000000003,1.0,0.336,0.14300000000000002,0.5,64.0,122.0,,60.0,133.0,64.0,46.0,299.0,-5.4,-5.6
Jermaine Jackson,23.0,7.0,73.0,0.091,0.1,0.0,0.091,0.625,0.24100000000000002,0.727,0.091,20.0,21.0,,19.0,83.0,46.0,236.0,54.0,-8.5,-8.2
Team,,,,0.45899999999999996,0.48100000000000004,0.359,0.49200000000000005,0.7809999999999999,0.5489999999999999,0.379,0.185,102.0,103.0,102.0,103.0,104.0,105.0,123.0,111.0,182.3,395.4
League Average,,,,0.449,0.46799999999999997,0.353,0.478,0.75,0.523,0.308,0.16699999999999998,,,,,,,,,,
