Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,25.0,MIL,NBA,PG,7.0,165.0,9.8,0.372,0.019,0.208,4.2,6.7,5.5,26.4,4.5,0.0,18.4,18.0,,-0.2,0.3,0.1,0.015,,-2.1,1.9,-0.3,0.1
1981,26.0,MIL,NBA,PG,7.0,183.0,12.3,0.47,0.0,0.267,3.1,9.9,6.4,26.3,3.0,0.0,17.3,18.1,,0.1,0.1,0.2,0.064,,-0.7,0.6,-0.2,0.1
1983,28.0,BOS,NBA,SG,7.0,98.0,2.7,0.422,0.054,0.054,1.1,9.9,5.5,3.2,0.5,0.0,11.7,18.3,,-0.2,0.1,-0.1,-0.041,,-8.0,-1.1,-9.1,-0.2
1984,29.0,BOS,NBA,PG,23.0,268.0,6.8,0.429,0.013,0.278,5.0,10.0,7.5,14.3,2.4,0.0,16.9,16.3,,-0.2,0.3,0.1,0.012,,-5.0,0.6,-4.3,-0.2
1985,30.0,BOS,NBA,PG,15.0,86.0,10.3,0.607,0.0,0.364,2.6,6.4,4.5,18.6,3.3,0.0,19.0,14.8,,0.1,0.1,0.2,0.104,,-5.0,3.3,-1.7,0.0
