Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2012,23,PHI,Philadelphia 76Ers,Andre Iguodala,28,13,13,505,6.2,16.2,0.38,2.0,5.3,0.39,4.2,11.0,0.38,3.5,6.0,0.59,1.8,6.1,8.0,5.2,2.0,0.5,2.0,3.4,18.1,,100,99
2012,23,PHI,Philadelphia 76Ers,Jrue Holiday,21,13,13,494,8.1,19.7,0.41,2.2,5.4,0.41,5.9,14.3,0.42,4.2,4.8,0.86,1.9,4.8,6.7,7.4,2.2,0.9,2.9,2.6,22.6,,106,99
2012,23,PHI,Philadelphia 76Ers,Evan Turner,23,13,12,449,6.8,18.6,0.36,0.0,0.7,0.0,6.8,17.9,0.38,4.0,5.8,0.69,1.7,10.2,11.8,3.9,1.5,0.7,3.6,4.4,17.5,,82,98
2012,23,PHI,Philadelphia 76Ers,Lou Williams,25,13,0,358,7.6,21.5,0.35,1.2,7.3,0.17,6.4,14.2,0.45,6.2,7.9,0.79,0.5,3.6,4.1,5.9,2.0,0.0,2.4,2.6,22.6,,95,101
2012,23,PHI,Philadelphia 76Ers,Elton Brand,32,13,13,356,7.0,15.1,0.46,0.0,0.0,,7.0,15.1,0.46,3.0,4.9,0.62,3.4,6.2,9.6,1.1,1.7,3.0,1.1,5.5,17.1,,105,97
2012,23,PHI,Philadelphia 76Ers,Spencer Hawes,23,13,12,332,8.2,17.7,0.46,0.3,0.8,0.4,7.8,16.8,0.47,3.1,4.2,0.73,2.9,11.1,14.1,3.4,0.7,1.8,3.6,5.2,19.8,,96,97
2012,23,PHI,Philadelphia 76Ers,Thaddeus Young,23,13,0,277,7.6,17.8,0.43,0.0,0.0,,7.6,17.8,0.43,4.3,6.1,0.71,4.9,8.4,13.3,2.9,1.4,1.4,2.9,4.9,19.6,,98,98
2012,23,PHI,Philadelphia 76Ers,Lavoy Allen,22,12,1,236,7.8,14.0,0.56,0.0,0.0,,7.8,14.0,0.56,1.6,2.8,0.58,4.8,8.7,13.6,0.7,2.3,2.5,1.1,6.9,17.2,,116,95
2012,23,PHI,Philadelphia 76Ers,Jodie Meeks,24,13,1,102,4.8,13.8,0.35,1.6,6.9,0.23,3.2,6.9,0.46,7.4,7.4,1.0,1.1,1.1,2.1,2.1,1.6,0.5,2.1,5.9,18.6,,108,103
2012,23,PHI,Philadelphia 76Ers,Xavier Silas,24,2,0,4,13.6,13.6,1.0,0.0,0.0,,13.6,13.6,1.0,0.0,0.0,,13.6,13.6,27.1,0.0,0.0,0.0,0.0,0.0,27.1,,203,100
2012,23,PHI,Philadelphia 76Ers,Sam Young,26,2,0,4,0.0,27.1,0.0,0.0,13.6,0.0,0.0,13.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,108
2012,23,PHI,Philadelphia 76Ers,Nikola Vucevic,21,1,0,3,0.0,18.1,0.0,0.0,0.0,,0.0,18.1,0.0,18.1,36.2,0.5,0.0,18.1,18.1,0.0,0.0,0.0,0.0,0.0,18.1,,62,97
