Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,29,58,UTA,Utah Jazz,22,Morris Almond,SG,6-6,225,"February 2, 1985",US,1,Rice University
2009,29,299,UTA,Utah Jazz,5,Carlos Boozer,PF,6-9,258,"November 20, 1981",DE,6,Duke
2009,29,346,UTA,Utah Jazz,9,Ronnie Brewer,SF,6-7,220,"March 20, 1985",US,2,Arkansas
2009,29,571,UTA,Utah Jazz,31,Jarron Collins,C,6-11,255,"December 2, 1978",US,7,Stanford
2009,29,913,UTA,Utah Jazz,44,Kyrylo Fesenko,C,7-1,288,"December 24, 1986",UA,1,
2009,29,1192,UTA,Utah Jazz,15,Matt Harpring,SG,6-7,231,"May 31, 1976",US,10,Georgia Tech
2009,29,1626,UTA,Utah Jazz,47,Andrei Kirilenko,PF,6-9,220,"February 18, 1981",RU,7,
2009,29,1637,UTA,Utah Jazz,2,Brevin Knight,PG,5-10,173,"November 8, 1975",US,11,Stanford
2009,29,1651,UTA,Utah Jazz,26,Kyle Korver,SF,6-7,212,"March 17, 1981",US,5,Creighton
2009,29,1652,UTA,Utah Jazz,41,Kosta Koufos,C,7-0,245,"February 24, 1989",US,R,Ohio State
2009,29,1983,UTA,Utah Jazz,34,C.J. Miles,SG,6-6,220,"March 18, 1987",US,3,
2009,29,2002,UTA,Utah Jazz,24,Paul Millsap,PF,6-7,257,"February 10, 1985",US,2,Louisiana Tech
2009,29,2196,UTA,Utah Jazz,13,Mehmet Okur,C,6-11,249,"May 26, 1979",TR,6,
2009,29,2361,UTA,Utah Jazz,17,Ronnie Price,PG,6-2,190,"June 21, 1983",US,3,"Nicholls State, Utah Valley"
2009,29,3132,UTA,Utah Jazz,8,Deron Williams,PG,6-3,200,"June 26, 1984",US,3,Illinois
