Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,6,1026,CLE,Cleveland Cavaliers,1,Daniel Gibson,PG,6-2,190,"February 27, 1986",US,2,Texas
2009,6,1277,CLE,Cleveland Cavaliers,21,J.J. Hickson,C,6-9,242,"September 4, 1988",US,R,NC State
2009,6,1377,CLE,Cleveland Cavaliers,11,Zydrunas Ilgauskas,C,7-3,238,"June 5, 1975",LT,10,
2009,6,1397,CLE,Cleveland Cavaliers,0,Darnell Jackson,PF,6-9,253,"November 7, 1985",US,R,Kansas
2009,6,1428,CLE,Cleveland Cavaliers,23,LeBron James,SF,6-9,250,"December 30, 1984",US,5,
2009,6,1514,CLE,Cleveland Cavaliers,24,Trey Johnson,SG,6-5,218,"August 30, 1984",US,R,"Alcorn State, Jackson State University"
2009,6,1625,CLE,Cleveland Cavaliers,8,Tarence Kinsey,SG,6-6,185,"March 21, 1984",US,2,South Carolina
2009,6,2263,CLE,Cleveland Cavaliers,3,Sasha Pavlovic,SF,6-8,220,"November 15, 1983",ME,5,
2009,6,2685,CLE,Cleveland Cavaliers,32,Joe Smith,C,6-10,225,"July 26, 1975",US,13,Maryland
2009,6,2798,CLE,Cleveland Cavaliers,10,Wally Szczerbiak,SF,6-7,244,"March 5, 1977",ES,9,Miami University
2009,6,2958,CLE,Cleveland Cavaliers,17,Anderson Varejao,PF,6-10,273,"September 28, 1982",BR,4,
2009,6,3008,CLE,Cleveland Cavaliers,4,Ben Wallace,PF,6-9,240,"September 10, 1974",US,12,Virginia Union University
2009,6,3072,CLE,Cleveland Cavaliers,13,Delonte West,SG,6-4,180,"July 26, 1983",US,4,Saint Joseph's
2009,6,3145,CLE,Cleveland Cavaliers,31,Jawad Williams,SF,6-9,218,"February 19, 1983",US,R,UNC
2009,6,3164,CLE,Cleveland Cavaliers,2,Mo Williams,PG,6-1,198,"December 19, 1982",US,5,Alabama
2009,6,3245,CLE,Cleveland Cavaliers,55,Lorenzen Wright,C,6-11,225,"November 4, 1975",US,12,Memphis
