SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,4,CHA,Gerald Wallace,27.0,76,76.0,3119,456,943,0.48,52,140,0.37,404,803,0.5,0.51,422,544,0.78,150,612,762,161,117,83,178,194,1386
2010,4,CHA,Boris Diaw,27.0,82,82.0,2906,373,773,0.48,66,206,0.32,307,567,0.54,0.52,113,147,0.77,131,293,424,325,60,57,178,219,925
2010,4,CHA,Stephen Jackson,31.0,72,72.0,2829,544,1285,0.42,118,353,0.33,426,932,0.46,0.47,312,397,0.79,72,294,366,258,118,37,233,181,1518
2010,4,CHA,Raymond Felton,25.0,80,80.0,2643,388,846,0.46,60,156,0.38,328,690,0.48,0.49,132,173,0.76,53,235,288,446,123,22,168,172,968
2010,4,CHA,D.J. Augustin,22.0,80,2.0,1472,168,435,0.39,70,178,0.39,98,257,0.38,0.47,102,131,0.78,11,86,97,193,45,5,74,127,508
2010,4,CHA,Tyson Chandler,27.0,51,27.0,1163,109,190,0.57,0,0,,109,190,0.57,0.57,115,157,0.73,114,206,320,16,17,55,91,138,333
2010,4,CHA,Ronald Murray,30.0,46,1.0,993,160,411,0.39,41,131,0.31,119,280,0.42,0.44,93,131,0.71,15,83,98,84,28,12,65,77,454
2010,4,CHA,Nazr Mohammed,32.0,58,29.0,984,189,342,0.55,0,0,,189,342,0.55,0.55,81,125,0.65,114,190,304,28,15,43,53,105,459
2010,4,CHA,Stephen Graham,27.0,70,8.0,804,119,240,0.5,16,50,0.32,103,190,0.54,0.53,42,65,0.65,24,111,135,23,20,10,36,94,296
2010,4,CHA,Theo Ratliff,36.0,28,26.0,624,54,116,0.47,0,0,,54,116,0.47,0.47,36,46,0.78,44,73,117,16,9,43,25,60,144
2010,4,CHA,Tyrus Thomas,23.0,25,0.0,542,95,215,0.44,0,2,0.0,95,213,0.45,0.44,62,85,0.73,39,113,152,23,23,37,40,65,252
2010,4,CHA,Derrick Brown,22.0,57,0.0,535,68,147,0.46,2,7,0.29,66,140,0.47,0.47,48,72,0.67,31,47,78,19,21,10,19,53,186
2010,4,CHA,Gerald Henderson,22.0,43,0.0,355,37,104,0.36,4,19,0.21,33,85,0.39,0.38,35,47,0.74,15,40,55,13,10,9,14,25,113
2010,4,CHA,Larry Hughes,31.0,14,2.0,295,35,107,0.33,15,42,0.36,20,65,0.31,0.4,29,34,0.85,7,25,32,28,12,4,19,17,114
2010,4,CHA,DeSagana Diop,28.0,27,0.0,262,15,29,0.52,0,0,,15,29,0.52,0.52,2,9,0.22,24,41,65,5,5,14,12,31,32
2010,4,CHA,Raja Bell,33.0,5,5.0,157,24,55,0.44,9,24,0.38,15,31,0.48,0.52,3,3,1.0,5,16,21,10,4,2,5,13,60
2010,4,CHA,Vladimir RadmanoviA,29.0,8,0.0,133,14,42,0.33,7,22,0.32,7,20,0.35,0.42,4,6,0.67,8,21,29,7,3,1,5,18,39
2010,4,CHA,Acie Law,25.0,9,0.0,33,5,16,0.31,0,1,0.0,5,15,0.33,0.31,6,7,0.86,0,1,1,3,1,1,3,3,16
2010,4,CHA,Alexis AjinAa,21.0,6,0.0,30,5,10,0.5,0,0,,5,10,0.5,0.5,0,1,0.0,1,3,4,0,1,1,2,5,10
2010,4,CHA,Team Totals,,82,,19880,2858,6306,0.45,460,1331,0.35,2398,4975,0.48,0.49,1637,2180,0.75,858,2490,3348,1658,632,446,1290,1597,7813
