Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,2,2503,BOS,Boston Celtics,20.0,NBA,PG,78.0,1831.0,13.1,0.47,0.06,0.41,4.7,14.6,9.5,26.3,3.6,0.3,20.5,16.5,-0.1,2.6,2.4,0.06,-2.4,2.2,-0.2,0.8
2008,2,2503,BOS,Boston Celtics,21.0,NBA,PG,77.0,2306.0,15.6,0.52,0.03,0.24,4.3,11.9,8.3,28.2,3.0,0.5,15.7,18.9,2.3,4.9,7.2,0.15,-0.4,2.6,2.1,2.4
2009,2,2503,BOS,Boston Celtics,22.0,NBA,PG,80.0,2642.0,18.8,0.54,0.06,0.35,4.8,13.9,9.6,39.7,3.0,0.3,19.2,19.2,4.8,5.1,9.9,0.18,1.9,2.1,4.0,4.0
2010,2,2503,BOS,Boston Celtics,23.0,NBA,PG,81.0,2963.0,19.1,0.54,0.09,0.31,4.3,10.5,7.5,43.7,3.3,0.3,19.3,20.2,4.9,4.7,9.6,0.16,2.2,1.4,3.6,4.2
2011,2,2503,BOS,Boston Celtics,24.0,NBA,PG,68.0,2527.0,17.1,0.5,0.06,0.2,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,1.8,4.8,6.6,0.13,1.6,1.4,3.1,3.2
2012,2,2503,BOS,Boston Celtics,25.0,NBA,PG,53.0,1957.0,17.5,0.48,0.07,0.32,3.9,11.2,7.7,52.5,2.6,0.1,22.8,20.7,1.5,3.4,4.9,0.12,1.5,0.6,2.2,2.1
2013,2,2503,BOS,Boston Celtics,26.0,NBA,PG,38.0,1423.0,18.1,0.52,0.11,0.2,3.7,13.6,8.8,49.3,2.6,0.5,22.6,21.7,1.2,2.0,3.2,0.11,1.6,0.6,2.2,1.5
2014,2,2503,BOS,Boston Celtics,27.0,NBA,PG,30.0,998.0,15.3,0.46,0.26,0.19,2.4,16.6,9.3,47.7,2.1,0.2,20.7,21.3,0.2,1.0,1.1,0.05,0.3,-0.6,-0.3,0.5
2015,31,2503,TOT,Total After Trade,28.0,NBA,PG,68.0,2018.0,13.5,0.45,0.13,0.12,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,-0.7,2.3,1.6,0.04,-1.1,0.3,-0.8,0.6
2015,2,2503,BOS,Boston Celtics,28.0,NBA,PG,22.0,699.0,15.4,0.42,0.16,0.18,3.9,22.3,12.9,49.3,2.7,0.3,25.8,18.2,-0.2,1.1,0.9,0.06,-0.5,0.9,0.4,0.4
2015,7,2503,DAL,Dallas Mavericks,28.0,NBA,PG,46.0,1319.0,12.4,0.46,0.12,0.09,4.0,13.3,8.6,34.0,2.1,0.2,22.6,20.3,-0.5,1.2,0.6,0.02,-1.4,-0.1,-1.5,0.2
2016,26,2503,SAC,Sacramento Kings,29.0,NBA,PG,72.0,2537.0,16.9,0.51,0.22,0.19,3.3,15.2,9.3,48.0,2.7,0.3,24.7,18.8,2.3,2.3,4.6,0.09,1.0,0.0,1.0,1.9
2017,5,2503,CHI,Charlotte Bobcats,30.0,NBA,PG,69.0,1843.0,13.6,0.46,0.24,0.09,4.2,16.6,10.4,37.0,2.7,0.5,22.5,17.8,-0.4,2.7,2.3,0.06,-1.6,1.0,-0.5,0.7
2018,19,2503,NOP,New Orleans Pelicans,31.0,NBA,PG,65.0,1705.0,15.3,0.52,0.3,0.09,2.0,14.2,8.4,42.2,2.0,0.5,22.7,16.9,1.9,1.7,3.6,0.1,0.0,-0.4,-0.3,0.7
2019,14,2503,LAL,Los Angeles Lakers,32.0,NBA,PG,46.0,1369.0,12.1,0.47,0.33,0.08,2.6,15.5,9.2,35.5,1.9,0.4,22.1,17.4,-0.2,1.5,1.3,0.05,-1.7,0.2,-1.5,0.2
2020,14,2503,LAL,Los Angeles Lakers,33.0,NBA,PG,48.0,984.0,12.4,0.49,0.38,0.12,2.6,13.1,7.9,32.9,1.9,0.2,20.8,18.7,0.1,1.3,1.4,0.07,-1.2,-0.1,-1.3,0.2
2021,1,2503,ATL,Atlanta Hawks,34.0,NBA,PG,9.0,133.0,10.1,0.45,0.46,0.06,3.2,13.1,8.3,36.7,1.5,0.6,26.6,15.5,-0.1,0.1,0.1,0.03,-2.0,-1.7,-3.7,-0.1
