Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,5,1738,CHI,Chicago Bulls,24.0,NBA,PG,4.0,0.0,7.0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,2.0,1.0
1991,27,1738,SAS,San Antonio Spurs,25.0,NBA,PG,7.0,0.0,14.1,2.0,4.1,0.48,0.0,0.1,0.0,2.0,4.0,0.5,0.48,0.9,1.3,0.67,0.1,0.9,1.0,1.0,0.3,0.1,1.1,1.3,4.9
