Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,5,3175,CHI,Charlotte Bobcats,22.0,NBA,PF,51.0,0.0,6.6,1.0,2.0,0.51,0.0,0.0,0.5,1.0,2.0,0.51,0.51,0.4,0.5,0.71,0.8,1.1,1.9,0.3,0.2,0.3,0.5,1.0,2.5
1992,5,3175,CHI,Charlotte Bobcats,23.0,NBA,PF,63.0,0.0,11.0,1.3,2.7,0.48,0.0,0.0,0.0,1.3,2.7,0.49,0.48,0.8,1.2,0.65,1.4,2.5,3.9,0.8,0.2,0.6,0.6,1.9,3.4
1993,5,3175,CHI,Charlotte Bobcats,24.0,NBA,PF,71.0,5.0,19.3,2.3,5.0,0.47,0.0,0.1,0.0,2.3,4.9,0.48,0.47,1.3,1.8,0.71,2.4,4.0,6.4,1.0,0.8,0.9,1.0,3.2,5.9
1994,5,3175,CHI,Charlotte Bobcats,25.0,NBA,C,38.0,11.0,16.8,3.0,6.2,0.48,0.0,0.1,0.2,3.0,6.1,0.49,0.48,1.6,2.6,0.61,1.8,2.9,4.8,1.0,0.4,0.6,1.2,2.9,7.6
1995,23,3175,PHI,Philadelphia 76Ers,26.0,NBA,PF,77.0,43.0,23.1,2.7,5.6,0.48,0.0,0.1,0.0,2.7,5.5,0.48,0.48,1.0,1.4,0.74,2.2,4.1,6.3,0.8,0.9,0.5,1.1,3.1,6.4
1996,23,3175,PHI,Philadelphia 76Ers,27.0,NBA,PF,13.0,1.0,14.8,1.2,2.2,0.52,0.0,0.2,0.0,1.2,2.1,0.56,0.52,0.8,0.9,0.83,1.0,2.5,3.5,0.4,0.5,0.5,0.6,2.1,3.1
1997,23,3175,PHI,Philadelphia 76Ers,28.0,NBA,C,62.0,52.0,21.2,2.6,5.1,0.51,0.0,0.0,0.0,2.6,5.1,0.51,0.51,0.6,0.9,0.69,2.5,3.9,6.4,0.7,0.7,0.7,0.8,3.3,5.8
1998,23,3175,PHI,Philadelphia 76Ers,29.0,NBA,C,58.0,7.0,13.8,1.6,3.7,0.44,0.0,0.1,0.0,1.6,3.6,0.45,0.44,0.9,1.1,0.81,1.5,2.1,3.6,0.5,0.3,0.4,0.5,2.3,4.1
1999,31,3175,TOT,Total After Trade,30.0,NBA,C,7.0,0.0,6.6,0.7,2.4,0.29,0.0,0.0,,0.7,2.4,0.29,0.29,0.6,1.0,0.57,0.4,1.6,2.0,0.1,0.4,0.3,0.6,1.3,2.0
1999,23,3175,PHI,Philadelphia 76Ers,30.0,NBA,C,2.0,0.0,8.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.5,1.0,0.5,1.0,2.0,0.0
1999,17,3175,MIL,Milwaukee Bucks,30.0,NBA,C,5.0,0.0,5.8,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,0.8,1.4,0.57,0.4,2.0,2.4,0.0,0.2,0.2,0.4,1.0,2.8
2001,17,3175,MIL,Milwaukee Bucks,32.0,NBA,C,66.0,31.0,19.3,2.6,5.5,0.47,0.0,0.1,0.25,2.6,5.4,0.48,0.48,0.9,1.1,0.86,1.5,4.0,5.5,0.5,0.7,0.5,0.6,2.7,6.1
2002,8,3175,DEN,Denver Nuggets,33.0,NBA,PF,41.0,16.0,18.0,2.1,5.3,0.4,0.0,0.0,0.0,2.1,5.2,0.4,0.4,0.7,1.0,0.73,2.0,3.1,5.1,0.3,0.4,0.8,0.9,2.4,4.9
2003,24,3175,PHO,Phoenix Suns,34.0,NBA,C,69.0,33.0,12.6,1.7,4.2,0.41,0.0,0.0,0.0,1.7,4.2,0.41,0.41,0.5,0.6,0.79,1.0,1.8,2.8,0.3,0.4,0.3,0.5,2.3,4.0
2004,31,3175,TOT,Total After Trade,35.0,NBA,C,43.0,21.0,12.3,2.1,4.3,0.48,0.0,0.1,0.67,2.0,4.3,0.48,0.49,0.4,0.6,0.59,0.9,2.2,3.1,0.4,0.5,0.4,0.4,2.2,4.6
2004,24,3175,PHO,Phoenix Suns,35.0,NBA,C,16.0,10.0,16.7,3.3,6.3,0.52,0.1,0.1,1.0,3.2,6.2,0.52,0.54,0.6,0.8,0.69,1.4,3.1,4.5,0.4,0.9,0.4,0.4,2.8,7.3
2004,7,3175,DAL,Dallas Mavericks,35.0,NBA,C,27.0,11.0,9.6,1.4,3.1,0.44,0.0,0.0,0.0,1.4,3.1,0.44,0.44,0.3,0.5,0.5,0.6,1.7,2.2,0.4,0.2,0.3,0.4,1.9,3.0
2005,6,3175,CLE,Cleveland Cavaliers,36.0,NBA,C,19.0,0.0,8.0,0.6,2.2,0.29,0.0,0.1,0.0,0.6,2.1,0.3,0.29,0.5,0.6,0.82,0.8,0.8,1.6,0.4,0.2,0.3,0.3,1.6,1.7
