Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,30,1894,WSB,Washington Bullets,Bob McCann,31.0,62,0.0,653,76,153,0.5,1,2,0.5,75,151,0.5,0.5,35,74,0.47,46,97,143,24,21,15,42,116,188
1996,30,2878,WSB,Washington Bullets,Bob Thornton,33.0,7,0.0,31,1,6,0.17,0,0,,1,6,0.17,0.17,1,2,0.5,6,6,12,0,1,0,1,7,3
1996,30,2359,WSB,Washington Bullets,Brent Price,27.0,81,50.0,2042,252,534,0.47,139,301,0.46,113,233,0.48,0.6,167,191,0.87,38,190,228,416,78,4,153,184,810
1996,30,520,WSB,Washington Bullets,Calbert Cheaney,24.0,70,70.0,2324,426,905,0.47,52,154,0.34,374,751,0.5,0.5,151,214,0.71,67,172,239,154,67,18,129,205,1055
1996,30,1742,WSB,Washington Bullets,Cedric Lewis,26.0,3,0.0,4,2,3,0.67,0,0,,2,3,0.67,0.67,0,0,,2,0,2,0,1,0,0,0,4
1996,30,3054,WSB,Washington Bullets,Chris Webber,22.0,15,15.0,558,150,276,0.54,15,34,0.44,135,242,0.56,0.57,41,69,0.59,37,77,114,75,27,9,49,51,356
1996,30,3104,WSB,Washington Bullets,Chris Whitney,24.0,21,0.0,335,45,99,0.46,19,44,0.43,26,55,0.47,0.55,41,44,0.93,2,31,33,51,18,1,23,46,150
1996,30,2080,WSB,Washington Bullets,Gheorghe Muresan,24.0,76,76.0,2242,466,798,0.58,0,1,0.0,466,797,0.58,0.58,172,278,0.62,248,480,728,56,52,172,143,297,1104
1996,30,1081,WSB,Washington Bullets,Greg Grant,29.0,10,0.0,138,11,28,0.39,2,10,0.2,9,18,0.5,0.43,0,0,,1,5,6,23,8,0,10,8,24
1996,30,3056,WSB,Washington Bullets,Jeff Webster,24.0,11,0.0,58,8,23,0.35,2,6,0.33,6,17,0.35,0.39,0,0,,2,5,7,3,4,0,3,7,18
1996,30,1937,WSB,Washington Bullets,Jim McIlvaine,23.0,80,6.0,1195,62,145,0.43,0,0,,62,145,0.43,0.43,58,105,0.55,66,164,230,11,21,166,36,171,182
1996,30,1340,WSB,Washington Bullets,Juwan Howard,22.0,81,81.0,3294,733,1500,0.49,4,13,0.31,729,1487,0.49,0.49,319,426,0.75,188,472,660,360,67,39,303,269,1789
1996,30,2366,WSB,Washington Bullets,Kevin Pritchard,28.0,2,0.0,22,2,3,0.67,1,1,1.0,1,2,0.5,0.83,2,3,0.67,0,2,2,7,2,0,0,3,7
1996,30,813,WSB,Washington Bullets,Ledell Eackles,29.0,55,26.0,1238,161,377,0.43,54,128,0.42,107,249,0.43,0.5,98,118,0.83,44,104,148,86,28,3,57,84,474
1996,30,2360,WSB,Washington Bullets,Mark Price,31.0,7,1.0,127,18,60,0.3,10,30,0.33,8,30,0.27,0.38,10,10,1.0,1,6,7,18,6,0,10,7,56
1996,30,655,WSB,Washington Bullets,Michael Curry,27.0,5,0.0,34,3,10,0.3,0,3,0.0,3,7,0.43,0.3,4,4,1.0,2,3,5,1,1,0,1,3,10
1996,30,2281,WSB,Washington Bullets,Mike Peplowski,25.0,2,0.0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,4,0
1996,30,440,WSB,Washington Bullets,Mitchell Butler,25.0,61,3.0,858,88,229,0.38,13,60,0.22,75,169,0.44,0.41,48,83,0.58,29,89,118,67,41,12,67,104,237
1996,30,3011,WSB,Washington Bullets,Rasheed Wallace,21.0,65,51.0,1788,275,565,0.49,27,82,0.33,248,483,0.51,0.51,78,120,0.65,93,210,303,85,42,54,103,206,655
1996,30,2232,WSB,Washington Bullets,Robert Pack,26.0,31,31.0,1084,190,444,0.43,26,98,0.26,164,346,0.47,0.46,154,182,0.85,29,103,132,242,62,1,114,68,560
1996,30,1728,WSB,Washington Bullets,Tim Legler,29.0,77,0.0,1775,233,460,0.51,128,245,0.52,105,215,0.49,0.65,132,153,0.86,29,111,140,136,45,12,45,141,726
