SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,6,CLE,LeBron James,23,13,13,552,113,275,0.41,18,70,0.26,95,205,0.46,0.44,122,167,0.73,16,86,102,99,23,17,54,33,366
2008,6,CLE,Delonte West,24,13,13,453,44,110,0.4,18,42,0.43,26,68,0.38,0.48,35,41,0.85,8,35,43,54,15,6,32,40,141
2008,6,CLE,Zydrunas Ilgauskas,32,13,13,393,67,140,0.48,0,0,,67,140,0.48,0.48,36,44,0.82,33,65,98,21,5,14,21,35,170
2008,6,CLE,Wally Szczerbiak,30,13,13,374,47,125,0.38,20,62,0.32,27,63,0.43,0.46,26,28,0.93,4,19,23,19,2,1,10,32,140
2008,6,CLE,Ben Wallace,33,13,13,304,17,33,0.52,0,0,,17,33,0.52,0.52,7,20,0.35,32,52,84,15,8,14,7,26,41
2008,6,CLE,Daniel Gibson,21,11,0,284,35,78,0.45,19,42,0.45,16,36,0.44,0.57,10,14,0.71,4,15,19,27,7,2,15,18,99
2008,6,CLE,Joe Smith,32,13,0,263,36,74,0.49,0,1,0.0,36,73,0.49,0.49,14,22,0.64,20,40,60,6,5,7,6,41,86
2008,6,CLE,Anderson Varejao,25,13,0,240,22,54,0.41,0,0,,22,54,0.41,0.41,9,21,0.43,20,47,67,9,8,1,9,30,53
2008,6,CLE,Sasha Pavlovic,24,8,0,111,10,26,0.38,4,9,0.44,6,17,0.35,0.46,4,6,0.67,6,4,10,1,2,0,2,17,28
2008,6,CLE,Devin Brown,29,8,0,92,9,34,0.26,5,17,0.29,4,17,0.24,0.34,10,15,0.67,8,11,19,9,2,0,9,10,33
2008,6,CLE,Damon Jones,31,5,0,26,2,10,0.2,2,7,0.29,0,3,0.0,0.3,0,0,,0,0,0,1,0,0,1,1,6
2008,6,CLE,Dwayne Jones,24,5,0,20,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,2,4,6,0,0,1,1,4,3
2008,6,CLE,Billy Thomas,32,3,0,8,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,1,1,1,1,0,0,0,3
