Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,17,1148,MIL,Milwaukee Bucks,22.0,NBA,PF,39.0,8.0,441.0,7.9,18.4,0.43,0.4,1.4,0.25,7.6,17.0,0.45,3.1,4.6,0.68,2.5,3.9,6.4,1.1,0.8,2.2,2.5,6.6,19.4,,94.0,111.0
2004,17,1148,MIL,Milwaukee Bucks,23.0,NBA,PF,31.0,0.0,263.0,7.2,14.7,0.49,0.2,0.4,0.5,7.0,14.3,0.49,4.0,5.6,0.71,4.2,6.4,10.6,0.8,1.2,2.4,1.8,5.0,18.5,,110.0,105.0
2005,12,1148,IND,Indiana Pacers,24.0,NBA,PF,9.0,0.0,106.0,6.8,19.7,0.34,0.0,0.5,0.0,6.8,19.2,0.35,3.1,5.7,0.55,2.6,5.2,7.8,1.6,1.0,1.0,3.1,7.8,16.6,,77.0,107.0
2010,27,1148,SAS,San Antonio Spurs,29.0,NBA,SF,10.0,0.0,44.0,11.9,25.0,0.48,3.6,6.0,0.6,8.3,19.0,0.44,2.4,6.0,0.4,4.8,7.1,11.9,0.0,0.0,2.4,3.6,6.0,29.8,,100.0,106.0
