Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,21,2792,SEA,Seattle Supersonics,19.0,NBA,C,16,72,5.2,0.5,0.0,0.82,1.7,6.8,4.2,4.2,0.8,7.6,21.1,12.2,0.0,0.1,0.0,0.0,-7.6,1.9,-5.7,-0.1
2006,21,2792,SEA,Seattle Supersonics,20.0,NBA,C,47,987,12.7,0.54,0.0,0.38,11.3,21.1,16.2,1.2,0.8,4.4,14.8,15.0,0.7,0.3,1.1,0.05,-2.4,-1.5,-3.9,-0.5
2008,21,2792,SEA,Seattle Supersonics,22.0,NBA,C,8,98,2.9,0.39,0.0,0.12,6.7,13.3,10.0,1.4,2.5,4.4,35.9,12.3,-0.3,0.1,-0.2,-0.07,-8.1,1.6,-6.5,-0.1
2009,21,2792,OKC,Oklahoma City Thunder,23.0,NBA,C,26,343,11.5,0.55,0.0,0.22,6.9,23.2,14.9,4.0,0.7,3.7,9.3,11.1,0.3,0.4,0.7,0.1,-3.3,0.9,-2.5,0.0
