Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2005,22.0,CHI,NBA,C,6.0,172.0,19.2,0.581,0.0,1.15,17.2,18.7,17.9,7.4,0.3,5.6,11.7,16.8,,0.5,0.2,0.7,0.197,,0.5,1.5,2.0,0.2
2006,23.0,CHI,NBA,C,6.0,104.0,3.1,0.529,0.0,1.667,9.0,21.0,15.1,4.3,1.0,1.7,36.6,7.2,,0.0,0.1,0.1,0.045,,-7.3,1.5,-5.8,-0.1
2008,25.0,NOH,NBA,C,12.0,412.0,15.7,0.64,0.0,0.235,12.4,20.9,16.7,1.8,0.7,4.3,11.8,10.0,,0.9,0.5,1.4,0.165,,0.4,-0.1,0.3,0.2
2009,26.0,NOH,NBA,C,4.0,94.0,3.7,0.512,0.0,0.5,10.0,17.6,13.6,4.1,1.1,0.9,35.3,11.5,,-0.1,0.0,-0.2,-0.09,,-6.6,-1.1,-7.8,-0.1
2010,27.0,CHA,NBA,C,4.0,60.0,7.2,0.568,0.0,0.273,6.5,15.0,10.8,6.0,1.9,6.2,24.5,13.4,,0.0,0.1,0.0,0.031,,-6.9,2.9,-4.0,0.0
2011,28.0,DAL,NBA,C,21.0,680.0,15.2,0.631,0.0,0.796,14.6,20.2,17.4,1.9,1.1,2.3,9.6,10.5,,1.9,0.8,2.7,0.188,,0.6,0.0,0.6,0.5
2012,29.0,NYK,NBA,C,5.0,167.0,10.0,0.491,0.0,0.6,12.6,20.5,16.4,4.2,2.3,4.0,32.2,13.2,,-0.2,0.1,0.0,-0.01,,-2.4,1.2,-1.2,0.0
2013,30.0,NYK,NBA,C,12.0,350.0,12.8,0.576,0.0,0.308,12.6,17.6,14.9,1.9,1.3,4.0,15.7,9.6,,0.5,0.6,1.2,0.161,,-1.3,-0.2,-1.5,0.0
2015,32.0,DAL,NBA,C,5.0,160.0,17.3,0.631,0.0,0.897,16.7,18.0,17.3,0.8,0.9,3.0,11.0,11.6,,0.4,0.0,0.5,0.146,,2.2,-1.8,0.4,0.1
2020,37.0,HOU,NBA,C,1.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
