Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
272,10.0,1.0,17.0,1.8,5.77,0.31,0.33,1.9,0.18,1.47,3.87,0.38,0.34,0.5,1.53,0.33,0.33,1.57,1.9,1.63,0.57,0.0,1.43,0.9,4.43
