PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Larry Bird,29,18,770,23.9,0.615,0.16899999999999998,0.32899999999999996,5.3,18.0,12.1,28.1,2.3,0.8,11.0,23.3,,2.7,1.5,4.2,0.263,,7.2,2.6,9.9,2.3
Dennis Johnson,31,18,715,13.2,0.516,0.065,0.34299999999999997,3.9,7.6,5.9,19.9,2.7,0.4,15.3,19.6,,0.4,1.1,1.5,0.102,,-0.4,0.9,0.5,0.4
Kevin McHale,28,18,715,21.1,0.636,0.003,0.486,8.6,15.0,12.1,10.0,0.5,3.4,12.0,23.6,,2.0,1.2,3.2,0.215,,4.1,1.0,5.1,1.3
Danny Ainge,26,18,652,17.3,0.638,0.17600000000000002,0.311,4.1,8.5,6.5,19.3,3.1,0.1,12.4,16.2,,1.6,1.1,2.7,0.201,,2.4,2.9,5.3,1.2
Robert Parish,32,18,591,13.8,0.511,0.0,0.396,10.6,18.5,14.9,5.8,0.7,2.8,14.3,22.0,,0.0,1.1,1.0,0.085,,-0.8,-1.0,-1.8,0.0
Bill Walton,33,16,291,17.3,0.616,0.011000000000000001,0.247,10.4,27.7,19.7,12.9,1.0,2.3,17.6,18.1,,0.4,0.6,1.1,0.175,,1.0,2.1,3.1,0.4
Jerry Sichting,29,18,274,7.2,0.445,0.016,0.115,2.2,4.1,3.2,18.1,0.9,0.0,11.1,11.1,,0.1,0.3,0.3,0.06,,-1.8,-0.8,-2.5,0.0
Scott Wedman,33,12,142,9.9,0.426,0.078,0.078,9.3,8.0,8.6,7.4,3.1,1.2,10.2,17.4,,-0.1,0.3,0.2,0.06,,-1.6,0.5,-1.1,0.0
Greg Kite,24,13,78,9.7,0.688,0.0,0.7,7.7,18.5,13.5,4.7,1.3,2.9,18.7,8.7,,0.1,0.2,0.2,0.152,,-3.5,3.1,-0.4,0.0
Rick Carlisle,26,10,54,11.6,0.5670000000000001,0.0,0.267,6.7,3.8,5.1,19.6,1.8,0.0,15.2,15.4,,0.1,0.1,0.1,0.128,,-0.9,1.3,0.4,0.0
David Thirdkill,25,13,47,5.3,0.37200000000000005,0.055999999999999994,0.611,2.6,15.4,9.5,8.2,2.1,0.0,11.6,23.2,,-0.1,0.1,-0.1,-0.054000000000000006,,-6.1,-1.2,-7.3,-0.1
Sam Vincent,22,9,41,5.3,0.359,0.036000000000000004,0.214,2.9,15.1,9.5,17.2,2.4,0.0,11.5,35.6,,-0.2,0.1,-0.1,-0.109,,-10.1,-2.3,-12.4,-0.1
