SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1986,27,SAS,Wes Matthews,26,3,116,21.7,0.66,0.02,0.15,1.0,7.4,3.8,41.1,2.5,0.0,16.1,25.7,,0.2,0.0,0.2,0.07,,5.7,0.1,5.8,0.2
1986,27,SAS,Artis Gilmore,36,3,107,11.9,0.66,0.0,0.58,7.5,14.7,10.7,4.3,3.1,0.5,24.9,16.3,,0.0,0.0,0.0,-0.0,,-1.2,-0.6,-1.8,0.0
1986,27,SAS,Mike Mitchell,30,3,107,6.9,0.42,0.0,0.19,3.2,8.0,5.3,15.3,1.3,1.6,15.1,26.9,,-0.4,-0.1,-0.5,-0.21,,-2.8,-2.7,-5.5,-0.1
1986,27,SAS,Dave Greenwood,28,3,101,10.1,0.57,0.0,0.35,1.1,24.0,11.3,4.3,1.4,0.6,3.6,11.8,,0.1,0.0,0.1,0.03,,-1.5,-0.3,-1.8,0.0
1986,27,SAS,Alvin Robertson,23,3,98,11.3,0.39,0.0,0.45,5.8,13.1,9.1,26.8,3.4,0.6,12.6,17.6,,-0.1,0.0,-0.1,-0.06,,-1.0,0.6,-0.4,0.0
1986,27,SAS,Steve Johnson,28,3,53,-2.5,0.38,0.0,0.73,4.3,10.8,7.2,5.3,0.0,1.1,23.2,21.2,,-0.2,0.0,-0.3,-0.26,,-11.2,-4.4,-15.6,-0.2
1986,27,SAS,Jeff Lamp,26,3,45,4.4,0.42,0.17,0.0,2.5,0.0,1.4,23.9,1.1,0.0,18.2,21.2,,-0.1,0.0,-0.2,-0.18,,-3.4,-3.1,-6.4,-0.1
1986,27,SAS,Jon Sundvold,24,3,43,3.3,0.43,0.33,0.06,0.0,3.3,1.5,18.1,0.0,0.0,21.3,23.7,,-0.2,0.0,-0.2,-0.24,,-3.4,-6.3,-9.7,-0.1
1986,27,SAS,Alfredrick Hughes,23,3,18,6.1,0.44,0.0,0.0,0.0,0.0,0.0,9.5,2.6,0.0,10.0,24.1,,-0.1,0.0,-0.1,-0.16,,-5.6,-1.0,-6.6,0.0
1986,27,SAS,Jeff Wilkins,30,3,16,-0.6,0.0,0.0,0.0,0.0,26.7,11.9,0.0,0.0,7.2,0.0,2.7,,0.0,0.0,0.0,-0.06,,-10.7,1.9,-8.8,0.0
1986,27,SAS,Tyrone Corbin,23,1,14,-5.6,0.0,0.0,0.0,0.0,10.2,4.5,8.9,0.0,0.0,0.0,12.4,,-0.1,0.0,-0.1,-0.34,,-8.4,-6.1,-14.5,0.0
1986,27,SAS,Mike Brittain,22,1,2,50.0,0.5,0.0,0.0,57.1,0.0,31.7,0.0,0.0,28.7,0.0,43.4,,0.0,0.0,0.0,0.16,,17.5,5.8,23.3,0.0
