PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Magic Johnson,26,14,541,25.6,0.599,0.054000000000000006,0.522,4.9,16.5,11.1,49.7,2.4,0.1,15.1,22.8,,2.2,0.8,3.0,0.267,,7.3,2.0,9.3,1.5
James Worthy,24,14,539,14.4,0.5760000000000001,0.018000000000000002,0.217,5.2,9.0,7.2,10.9,1.4,1.1,13.2,21.1,,0.6,0.6,1.1,0.102,,1.2,-0.6,0.7,0.4
Kareem Abdul-Jabbar,38,14,489,21.2,0.586,0.0,0.21600000000000003,6.8,13.2,10.2,15.0,1.5,2.8,12.0,29.8,,0.9,0.7,1.6,0.156,,3.9,1.0,4.9,0.8
Byron Scott,24,14,470,13.5,0.561,0.094,0.23199999999999998,4.1,9.6,7.0,11.2,1.9,0.2,13.1,20.3,,0.5,0.5,1.0,0.10400000000000001,,-0.5,0.0,-0.4,0.2
Michael Cooper,29,14,421,13.1,0.5670000000000001,0.35700000000000004,0.096,4.8,8.1,6.5,18.8,2.1,0.5,14.9,13.9,,0.6,0.5,1.1,0.121,,2.2,0.7,2.9,0.5
Maurice Lucas,33,14,319,12.8,0.5479999999999999,0.0,0.17,11.6,22.0,17.1,3.9,0.9,0.9,9.7,17.3,,0.4,0.4,0.8,0.121,,-1.6,-1.0,-2.6,0.0
Kurt Rambis,27,14,267,11.6,0.633,0.0,0.4,12.4,24.2,18.6,5.9,1.8,1.5,25.4,11.0,,0.2,0.5,0.6,0.11599999999999999,,-1.2,1.6,0.4,0.2
Kareem Abdul-Jabbar,27,12,111,10.3,0.625,0.07400000000000001,0.556,9.2,18.4,14.0,3.2,1.3,2.1,22.9,16.3,,0.0,0.2,0.2,0.083,,-4.4,0.6,-3.8,-0.1
A.C. Green,22,9,106,4.7,0.525,0.0,0.529,3.6,13.9,9.0,0.0,0.5,1.6,16.0,9.8,,0.0,0.1,0.1,0.033,,-4.5,-0.6,-5.1,-0.1
Mitch Kupchak,31,5,56,12.3,0.5670000000000001,0.0,0.4,11.4,20.2,16.1,4.2,1.7,0.0,14.5,15.3,,0.1,0.1,0.1,0.11199999999999999,,-0.8,0.1,-0.7,0.0
Mike McGee,26,6,28,7.9,0.405,0.16699999999999998,0.222,13.6,8.1,10.7,10.2,0.0,0.0,9.2,32.2,,-0.1,0.0,-0.1,-0.10300000000000001,,-6.2,-5.7,-11.9,-0.1
Larry Spriggs,26,3,13,70.9,0.9620000000000001,0.0,1.6669999999999998,9.8,52.3,32.3,25.5,3.7,0.0,0.0,33.2,,0.2,0.0,0.3,1.028,,25.5,12.7,38.1,0.1
