PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kiki Vandeweghe,27,4,149,19.6,0.674,0.028999999999999998,0.46399999999999997,1.6,2.0,1.8,8.4,0.6,0.7,9.8,24.6,,0.5,0.0,0.6,0.17800000000000002,,4.5,-1.8,2.8,0.2
Clyde Drexler,23,4,145,13.6,0.536,0.08800000000000001,0.40399999999999997,7.2,10.8,9.1,24.7,1.9,1.1,22.1,23.7,,0.0,0.1,0.1,0.026000000000000002,,0.6,-1.3,-0.7,0.0
Kenny Carr,30,4,143,15.3,0.607,0.024,0.35700000000000004,7.3,30.0,19.7,6.6,1.6,0.4,14.1,15.8,,0.2,0.2,0.4,0.127,,0.7,0.1,0.9,0.1
Mychal Thompson,31,4,140,16.3,0.581,0.0,0.48100000000000004,9.1,15.3,12.5,14.6,0.3,1.1,13.3,21.5,,0.2,0.1,0.3,0.091,,2.0,-0.9,1.2,0.1
Steve Colter,23,4,104,11.3,0.484,0.038,0.077,3.4,11.2,7.6,28.0,2.2,0.5,18.2,12.6,,0.0,0.1,0.1,0.057999999999999996,,-0.9,0.9,0.1,0.1
Caldwell Jones,35,4,73,4.4,0.373,0.0,0.235,14.3,13.4,13.8,5.0,0.0,1.4,17.6,12.4,,-0.1,0.0,0.0,-0.028999999999999998,,-4.6,-3.1,-7.7,-0.1
Jim Paxson,28,4,71,13.1,0.48200000000000004,0.162,0.405,1.6,4.1,3.0,29.8,2.0,0.0,12.1,27.8,,0.0,0.0,0.0,0.032,,-0.2,-1.8,-2.1,0.0
Terry Porter,22,4,68,9.6,0.469,0.222,0.14800000000000002,1.7,5.7,3.9,24.2,2.0,1.5,17.3,20.4,,-0.1,0.0,0.0,-0.019,,-2.0,-0.9,-2.9,0.0
Jerome Kersey,23,4,56,9.3,0.46299999999999997,0.045,0.182,14.5,13.9,14.2,9.6,0.8,3.7,20.2,21.2,,-0.1,0.0,0.0,-0.017,,-4.0,-1.5,-5.4,0.0
Ken Johnson,23,2,11,5.5,,,,0.0,17.7,9.6,0.0,8.4,0.0,100.0,3.6,,0.0,0.0,0.0,0.0,,-4.6,3.8,-0.8,0.0
