SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2019,12,IND,Bojan BogdanoviA,29,4,4,148,8.5,21.4,0.4,2.4,7.5,0.32,6.1,14.0,0.44,5.1,5.8,0.88,1.0,6.8,7.8,3.7,2.7,0.0,2.0,2.4,24.5,,101.0,103
2019,12,IND,Thaddeus Young,30,4,4,130,7.0,16.3,0.43,0.8,3.1,0.25,6.2,13.2,0.47,1.6,2.7,0.57,3.5,7.4,10.9,5.8,4.3,1.2,1.9,3.9,16.3,,101.0,98
2019,12,IND,Myles Turner,22,4,4,126,5.6,14.0,0.4,1.2,5.6,0.21,4.4,8.4,0.52,3.2,5.2,0.62,1.6,8.4,10.0,2.4,0.0,2.8,1.2,5.6,15.6,,98.0,105
2019,12,IND,Wesley Matthews,32,4,4,119,3.8,12.7,0.3,3.0,8.9,0.33,0.8,3.8,0.22,1.3,1.3,1.0,0.0,4.2,4.2,3.4,1.3,0.4,3.4,2.5,11.9,,77.0,107
2019,12,IND,Darren Collison,31,4,4,117,8.2,19.4,0.42,1.7,4.7,0.36,6.5,14.6,0.44,2.6,2.6,1.0,1.7,3.4,5.2,6.9,0.9,0.0,4.3,4.7,20.7,,94.0,109
2019,12,IND,Domantas Sabonis,22,4,0,96,6.3,15.2,0.41,0.5,2.1,0.25,5.8,13.1,0.44,4.7,7.3,0.64,3.7,11.5,15.2,8.4,1.6,0.5,2.6,6.3,17.8,,106.0,103
2019,12,IND,Cory Joseph,27,4,0,85,7.1,14.2,0.5,2.4,5.3,0.44,4.7,8.9,0.53,1.2,1.2,1.0,0.6,3.6,4.1,2.4,2.4,0.0,0.0,4.1,17.8,,123.0,106
2019,12,IND,Tyreke Evans,29,4,0,84,12.6,28.8,0.44,6.6,12.0,0.55,6.0,16.8,0.36,4.8,8.4,0.57,0.0,10.2,10.2,1.8,1.2,0.6,3.6,4.8,36.6,,97.0,104
2019,12,IND,Doug McDermott,27,3,0,29,3.5,17.4,0.2,0.0,12.2,0.0,3.5,5.2,0.67,3.5,6.9,0.5,5.2,3.5,8.7,6.9,0.0,1.7,0.0,3.5,10.4,,81.0,109
2019,12,IND,Aaron Holiday,22,3,0,13,7.8,19.4,0.4,3.9,7.8,0.5,3.9,11.6,0.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.9,11.6,19.4,,76.0,112
2019,12,IND,T.J. Leaf,21,1,0,10,0.0,15.1,0.0,0.0,5.0,0.0,0.0,10.1,0.0,10.1,10.1,1.0,5.0,10.1,15.1,0.0,0.0,0.0,0.0,0.0,10.1,,73.0,108
2019,12,IND,Kyle O'Quinn,28,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,,0.0,113
2019,12,IND,Edmond Sumner,23,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,50.4,50.4,0.0,0.0,0.0,0.0,0.0,0.0,,,87
