PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Khris Middleton,27,15,15,515,7.8,18.7,0.418,3.7,8.6,0.435,4.1,10.1,0.40399999999999997,4.3,4.8,0.885,0.8,8.0,8.8,6.1,0.8,0.0,2.7,4.1,23.7,,112,106
Giannis Antetokounmpo,24,15,15,514,12.0,24.4,0.49200000000000005,1.7,5.1,0.327,10.4,19.3,0.536,10.0,15.7,0.637,3.5,13.7,17.2,6.8,1.6,2.8,4.7,4.5,35.7,,111,97
Brook Lopez,30,15,15,438,6.7,14.7,0.455,2.4,8.2,0.293,4.3,6.5,0.6609999999999999,2.6,3.2,0.828,1.3,7.7,9.0,2.3,0.7,3.1,1.1,5.0,18.4,,115,102
Eric Bledsoe,29,15,15,423,8.6,21.0,0.41100000000000003,1.9,8.2,0.23600000000000002,6.7,12.8,0.522,4.1,5.8,0.706,2.3,4.1,6.3,7.3,1.8,0.7,3.7,3.2,23.2,,101,105
George Hill,32,15,0,395,7.6,14.3,0.534,2.4,5.8,0.41700000000000004,5.2,8.5,0.614,3.3,4.0,0.818,1.8,4.6,6.4,5.1,1.6,0.5,0.7,4.1,21.0,,138,105
Pat Connaughton,26,15,0,324,5.5,11.4,0.48100000000000004,2.2,6.2,0.35700000000000004,3.3,5.2,0.629,0.6,1.2,0.5,1.5,12.3,13.8,3.1,0.9,1.9,1.2,2.1,13.8,,115,101
Nikola Mirotić,27,14,8,298,7.1,18.8,0.376,3.5,12.2,0.289,3.5,6.6,0.537,3.7,4.5,0.821,2.7,6.9,9.7,1.6,1.6,0.5,2.3,4.0,21.4,,102,104
Ersan İlyasova,31,15,0,272,6.2,14.3,0.43200000000000005,2.1,7.1,0.3,4.1,7.2,0.561,3.5,4.4,0.8,3.3,9.0,12.3,3.7,1.8,1.1,1.1,7.1,18.0,,121,101
Malcolm Brogdon,26,7,2,198,8.5,18.9,0.449,3.4,9.0,0.37799999999999995,5.1,9.9,0.512,1.7,2.7,0.636,1.5,6.8,8.2,5.8,1.2,0.2,2.4,3.9,22.0,,109,105
Sterling Brown,23,11,5,162,4.4,11.2,0.395,2.1,6.2,0.33299999999999996,2.4,5.0,0.47100000000000003,2.4,3.3,0.727,1.2,7.7,8.9,5.6,1.8,0.9,2.4,5.0,13.3,,106,102
D.J. Wilson,22,8,0,43,8.9,17.8,0.5,1.1,5.6,0.2,7.8,12.3,0.636,2.2,2.2,1.0,1.1,10.0,11.2,4.5,0.0,1.1,7.8,7.8,21.2,,84,105
Tim Frazier,28,11,0,40,9.6,15.6,0.615,3.6,7.2,0.5,6.0,8.4,0.7140000000000001,2.4,2.4,1.0,0.0,10.8,10.8,12.0,1.2,0.0,3.6,6.0,25.2,,137,103
Tony Snell,27,9,0,28,3.4,10.3,0.33299999999999996,1.7,3.4,0.5,1.7,6.9,0.25,0.0,0.0,,1.7,1.7,3.4,0.0,1.7,1.7,0.0,5.1,8.6,,95,104
