SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2019,3,BRK,Joe Harris,27,5,5,149,4.9,13.3,0.37,1.2,6.5,0.19,3.7,6.8,0.55,2.5,2.5,1.0,1.9,4.6,6.5,0.9,0.9,0.0,2.8,3.7,13.6,,89,120
2019,3,BRK,D'Angelo Russell,22,5,5,148,11.5,32.0,0.36,3.7,11.5,0.32,7.8,20.5,0.38,3.4,4.0,0.85,0.6,5.0,5.6,5.6,2.2,0.3,4.3,3.7,30.1,,89,117
2019,3,BRK,Caris LeVert,24,5,2,144,11.5,23.3,0.49,3.8,8.3,0.46,7.7,15.0,0.51,6.7,9.3,0.72,1.9,5.4,7.3,4.8,1.6,0.6,3.2,2.6,33.5,,118,117
2019,3,BRK,Spencer Dinwiddie,25,5,0,131,9.5,21.8,0.44,3.2,8.4,0.38,6.3,13.3,0.47,3.5,4.9,0.71,1.4,3.2,4.6,2.8,0.7,0.0,2.8,3.5,25.6,,103,121
2019,3,BRK,DeMarre Carroll,32,5,3,119,3.5,14.7,0.24,2.7,9.3,0.29,0.8,5.4,0.14,3.1,3.1,1.0,2.3,5.4,7.7,0.8,1.5,0.0,1.2,3.1,12.8,,89,118
2019,3,BRK,Jarrett Allen,20,5,5,110,7.9,13.4,0.59,0.0,0.0,,7.9,13.4,0.59,7.1,8.4,0.85,6.3,7.9,14.2,4.6,1.3,1.3,3.3,5.4,23.0,,130,115
2019,3,BRK,Jared Dudley,33,4,2,82,1.7,6.2,0.27,1.1,5.0,0.22,0.6,1.1,0.5,2.2,2.2,1.0,0.0,1.1,1.1,6.2,1.7,0.6,2.2,5.6,6.7,,98,120
2019,3,BRK,Treveon Graham,25,5,0,79,1.2,5.8,0.2,0.0,4.1,0.0,1.2,1.7,0.67,1.7,3.5,0.5,1.7,4.7,6.4,1.7,1.2,0.6,1.7,5.8,4.1,,68,119
2019,3,BRK,Rodions Kurucs,20,4,3,68,5.4,13.5,0.4,1.4,5.4,0.25,4.1,8.1,0.5,4.7,6.1,0.78,4.1,9.5,13.5,2.0,1.4,0.0,1.4,6.8,16.9,,114,115
2019,3,BRK,Rondae Hollis-Jefferson,24,4,0,62,11.9,24.5,0.48,0.7,0.7,1.0,11.1,23.7,0.47,14.8,18.5,0.8,2.2,6.7,8.9,4.5,0.7,3.7,2.2,5.2,39.3,,125,115
2019,3,BRK,Ed Davis,29,3,0,41,7.9,11.2,0.7,0.0,0.0,,7.9,11.2,0.7,2.2,2.2,1.0,4.5,16.8,21.3,2.2,0.0,1.1,0.0,10.1,17.9,,162,112
2019,3,BRK,Shabazz Napier,27,3,0,28,11.5,18.1,0.64,4.9,8.2,0.6,6.6,9.9,0.67,11.5,13.1,0.88,3.3,8.2,11.5,18.1,1.6,0.0,0.0,1.6,39.4,,187,116
2019,3,BRK,Theo Pinson,23,3,0,22,6.3,16.7,0.38,6.3,14.6,0.43,0.0,2.1,0.0,0.0,0.0,,0.0,6.3,6.3,6.3,4.2,0.0,2.1,0.0,18.8,,113,112
2019,3,BRK,Dzanan Musa,19,2,0,15,6.1,9.2,0.67,0.0,3.1,0.0,6.1,6.1,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.1,0.0,9.2,12.3,12.3,,57,111
