PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Paul George,28,5,5,204,10.4,23.8,0.436,3.5,11.1,0.319,6.8,12.7,0.537,9.4,11.5,0.816,1.4,8.7,10.1,4.2,1.6,0.2,4.7,4.9,33.7,,108,110
Russell Westbrook,30,5,5,197,9.8,27.1,0.36,2.7,8.3,0.324,7.1,18.8,0.377,5.6,6.3,0.885,1.7,9.0,10.7,12.9,1.2,0.7,5.6,4.6,27.8,,99,111
Jerami Grant,24,5,5,176,5.5,10.9,0.5,2.5,5.5,0.45,3.0,5.5,0.55,2.5,3.6,0.6920000000000001,1.6,6.0,7.6,1.1,0.8,2.7,1.1,3.6,15.8,,122,111
Steven Adams,25,5,5,159,8.5,12.7,0.667,0.0,0.3,0.0,8.5,12.4,0.6829999999999999,0.9,2.4,0.375,3.6,7.3,10.9,2.1,1.5,1.5,2.7,3.9,17.8,,115,110
Dennis Schröder,25,5,0,151,8.0,17.5,0.455,1.9,6.4,0.3,6.0,11.1,0.5429999999999999,4.1,5.7,0.722,0.6,4.5,5.1,5.4,1.3,0.0,1.9,3.5,22.0,,112,114
Terrance Ferguson,20,5,5,128,3.4,9.4,0.36,2.6,6.8,0.389,0.8,2.6,0.28600000000000003,0.0,0.0,,0.8,3.8,4.5,2.3,0.8,0.0,1.9,7.1,9.4,,92,116
Nerlens Noel,24,5,0,60,9.6,16.0,0.6,0.0,0.0,,9.6,16.0,0.6,0.0,1.6,0.0,8.8,6.4,15.2,0.0,1.6,2.4,4.0,7.2,19.2,,104,109
Markieff Morris,29,5,0,59,4.1,13.0,0.313,1.6,5.7,0.28600000000000003,2.4,7.3,0.33299999999999996,5.7,7.3,0.778,3.3,7.3,10.6,4.1,0.8,2.4,1.6,7.3,15.5,,108,111
Raymond Felton,34,5,0,57,3.4,11.0,0.308,1.7,6.7,0.25,1.7,4.2,0.4,0.8,1.7,0.5,0.0,2.5,2.5,2.5,3.4,0.8,1.7,5.9,9.3,,79,110
Abdel Nader,25,3,0,5,9.6,19.2,0.5,0.0,0.0,,9.6,19.2,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,19.2,,99,109
Deonte Burton,25,3,0,4,12.0,60.1,0.2,0.0,24.0,0.0,12.0,36.1,0.33299999999999996,0.0,0.0,,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,,57,113
