PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Danilo Gallinari,30,6,6,201,9.1,25.8,0.35100000000000003,3.0,10.0,0.302,6.0,15.8,0.382,6.5,7.7,0.848,2.1,6.5,8.6,3.7,1.9,0.2,2.6,3.3,27.6,,99,121
Patrick Beverley,30,6,6,195,4.8,11.2,0.426,3.1,7.2,0.433,1.7,4.1,0.41200000000000003,1.4,1.9,0.75,1.9,9.6,11.5,6.7,1.4,1.4,2.4,5.0,14.1,,116,119
Lou Williams,32,6,0,176,11.9,27.6,0.433,1.6,4.8,0.33299999999999996,10.3,22.8,0.45299999999999996,9.0,10.9,0.8290000000000001,1.6,2.9,4.5,12.2,1.3,0.3,4.8,3.7,34.5,,110,124
Landry Shamet,21,6,6,174,3.5,10.2,0.342,2.7,8.3,0.32299999999999995,0.8,1.9,0.429,2.7,2.7,1.0,0.3,3.0,3.2,2.7,1.6,0.0,1.9,4.0,12.3,,103,124
Shai Gilgeous-Alexander,20,6,6,173,7.6,16.2,0.467,2.4,4.9,0.5,5.1,11.3,0.452,4.6,5.4,0.85,1.1,3.2,4.3,5.1,1.6,1.3,1.3,4.6,22.1,,123,122
Montrezl Harrell,25,6,0,158,13.6,18.6,0.73,0.0,0.3,0.0,13.6,18.3,0.742,5.3,7.7,0.6920000000000001,3.5,6.2,9.7,3.8,0.9,1.2,2.4,5.6,32.5,,138,122
JaMychal Green,28,6,3,141,7.6,14.2,0.535,4.0,7.6,0.522,3.6,6.6,0.55,2.6,3.3,0.8,2.0,8.6,10.6,1.7,1.3,0.0,3.6,7.3,21.8,,112,121
Garrett Temple,32,6,0,63,2.2,8.1,0.273,0.7,5.2,0.14300000000000002,1.5,3.0,0.5,5.2,7.4,0.7,0.7,4.4,5.2,1.5,2.2,0.7,1.5,5.9,10.4,,94,121
Wilson Chandler,31,4,0,52,4.5,14.4,0.313,0.9,9.0,0.1,3.6,5.4,0.667,3.6,3.6,1.0,0.0,5.4,5.4,1.8,1.8,0.0,2.7,6.3,13.5,,80,122
Jerome Robinson,21,5,0,46,5.1,14.2,0.35700000000000004,3.0,6.1,0.5,2.0,8.1,0.25,5.1,5.1,1.0,2.0,4.1,6.1,7.1,2.0,0.0,1.0,4.1,18.3,,127,122
Ivica Zubac,21,4,3,39,10.8,21.5,0.5,0.0,0.0,,10.8,21.5,0.5,2.4,3.6,0.667,13.2,13.2,26.3,1.2,2.4,2.4,4.8,6.0,23.9,,106,113
Sindarius Thornwell,24,4,0,12,7.8,23.3,0.33299999999999996,3.9,11.7,0.33299999999999996,3.9,11.7,0.33299999999999996,0.0,0.0,,0.0,15.6,15.6,0.0,3.9,0.0,0.0,7.8,19.4,,84,111
Tyrone Wallace,24,2,0,11,4.2,17.0,0.25,0.0,0.0,,4.2,17.0,0.25,8.5,12.7,0.667,0.0,4.2,4.2,12.7,0.0,0.0,4.2,8.5,17.0,,88,127
