Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,29.0,1615,UTA,Utah Jazz,23.0,NBA,SF,19.0,419.0,11.4,0.53,0.0,0.46,7.0,17.2,12.3,18.1,0.8,0.5,23.3,22.0,-0.2,0.1,0.0,-0.0,-2.6,-1.6,-4.2,-0.2
1981,10.0,1615,GSW,Golden State Warriors,24.0,NBA,SF,81.0,2914.0,19.9,0.62,0.0,0.35,6.7,14.4,10.5,15.1,1.2,0.7,15.6,23.2,7.7,1.4,9.1,0.15,3.5,-0.7,2.8,3.6
1982,10.0,1615,GSW,Golden State Warriors,25.0,NBA,SF,79.0,2861.0,19.8,0.6,0.0,0.38,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,6.6,2.2,8.7,0.15,2.9,-0.6,2.2,3.1
1983,20.0,1615,NYK,New York Knicks,26.0,NBA,SF,68.0,2207.0,20.3,0.57,0.0,0.34,5.2,12.2,8.7,16.0,2.0,0.4,13.0,29.1,4.0,3.5,7.5,0.16,2.8,0.7,3.5,3.1
1984,20.0,1615,NYK,New York Knicks,27.0,NBA,SF,77.0,2667.0,22.7,0.62,0.0,0.4,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,8.6,3.5,12.1,0.22,4.6,-0.2,4.5,4.3
1985,20.0,1615,NYK,New York Knicks,28.0,NBA,SF,55.0,2063.0,25.2,0.58,0.01,0.42,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,5.7,1.5,7.1,0.17,6.1,-1.0,5.1,3.6
1987,20.0,1615,NYK,New York Knicks,30.0,NBA,SF,6.0,214.0,17.7,0.55,0.0,0.41,6.8,10.1,8.4,14.8,0.5,0.0,10.8,27.1,0.3,0.0,0.4,0.09,2.4,-3.5,-1.1,0.0
1988,,1615,WSB,None,31.0,NBA,SF,69.0,2044.0,15.0,0.55,0.01,0.34,4.7,10.7,7.7,15.3,1.2,0.3,16.3,26.1,1.2,1.6,2.8,0.07,-0.1,-1.2,-1.3,0.3
1989,,1615,WSB,None,32.0,NBA,SF,81.0,2559.0,17.7,0.54,0.02,0.32,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,3.3,1.7,4.9,0.09,1.7,-1.3,0.5,1.6
1990,,1615,WSB,None,33.0,NBA,SF,82.0,2687.0,18.8,0.55,0.02,0.35,5.1,11.1,8.1,21.8,0.9,0.1,12.8,29.4,4.1,1.4,5.5,0.1,2.3,-1.9,0.5,1.7
1991,,1615,WSB,None,34.0,NBA,SF,64.0,2401.0,19.1,0.53,0.02,0.32,5.2,9.4,7.3,21.8,1.1,0.4,12.9,34.4,1.9,1.6,3.5,0.07,2.8,-1.7,1.1,1.8
1993,3.0,1615,NJN,New Jersey Nets,36.0,NBA,SF,32.0,430.0,15.7,0.55,0.04,0.32,8.9,10.5,9.7,6.8,1.3,0.4,9.4,21.8,0.7,0.4,1.2,0.13,-0.2,-0.8,-1.0,0.1
