PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Shawn Kemp,22,9,338,16.8,0.5760000000000001,0.0,0.792,17.0,23.4,20.2,1.7,0.8,2.7,16.5,21.0,,0.5,0.2,0.7,0.105,,0.3,-1.9,-1.6,0.0
Ricky Pierce,32,9,316,15.1,0.569,0.084,0.41200000000000003,3.5,5.2,4.3,14.2,0.8,0.2,13.4,24.6,,0.5,0.0,0.5,0.073,,1.7,-2.0,-0.3,0.1
Derrick McKey,25,9,315,16.0,0.619,0.162,0.455,6.6,10.8,8.7,11.6,1.1,2.5,15.6,19.4,,0.6,0.1,0.7,0.111,,2.1,0.7,2.8,0.4
Eddie Johnson,32,9,247,17.2,0.546,0.161,0.248,4.0,9.7,6.8,5.8,0.6,0.8,9.0,29.4,,0.4,0.0,0.4,0.079,,1.8,-2.2,-0.4,0.1
Nate McMillan,27,9,246,15.2,0.48200000000000004,0.313,0.16899999999999998,7.0,9.7,8.3,37.7,3.4,0.8,19.8,19.6,,0.2,0.2,0.3,0.064,,1.8,1.8,3.6,0.4
Gary Payton,23,8,221,11.1,0.48200000000000004,0.034,0.207,3.3,8.5,5.9,24.6,1.9,0.6,13.6,14.4,,0.2,0.1,0.2,0.049,,-1.0,0.8,-0.2,0.1
Michael Cage,30,9,197,10.7,0.5660000000000001,0.0,0.028999999999999998,11.2,21.0,16.0,2.8,1.6,2.7,18.9,9.4,,0.1,0.2,0.3,0.064,,-0.7,0.5,-0.2,0.1
Benoit Benjamin,27,9,161,15.3,0.562,0.024,0.439,7.6,28.1,17.7,4.6,1.6,5.3,14.1,15.4,,0.1,0.2,0.3,0.09,,-0.4,2.0,1.5,0.1
Dana Barros,24,7,96,16.5,0.65,0.425,0.0,1.3,7.8,4.5,13.8,2.1,0.0,13.0,20.8,,0.2,0.0,0.2,0.11900000000000001,,4.2,0.5,4.7,0.2
Tony Brown,31,5,22,10.5,0.496,0.667,1.167,0.0,11.4,5.6,12.4,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,0.08900000000000001,,-0.1,-0.7,-0.8,0.0
Marty Conlon,24,1,1,67.7,0.532,0.0,2.0,0.0,100.0,62.0,0.0,0.0,0.0,0.0,81.7,,0.0,0.0,0.0,0.836,,16.2,2.2,18.4,0.0
