PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jeff Hornacek,28,8,343,16.0,0.57,0.133,0.266,4.2,13.2,8.7,17.6,2.0,0.4,11.7,19.6,,0.5,0.2,0.8,0.109,,2.2,-0.1,2.1,0.3
Kevin Johnson,25,8,335,21.3,0.5920000000000001,0.047,0.563,2.8,8.7,5.8,40.2,1.7,0.4,13.5,22.9,,1.1,0.2,1.2,0.175,,5.8,-0.4,5.4,0.6
Dan Majerle,26,7,266,15.5,0.531,0.297,0.23399999999999999,5.8,13.5,9.7,10.8,1.8,0.0,6.8,20.6,,0.4,0.2,0.6,0.1,,2.3,-1.1,1.3,0.2
Tom Chambers,32,7,194,14.3,0.55,0.08199999999999999,0.376,4.9,13.8,9.4,14.5,0.5,1.6,13.1,24.5,,0.2,0.1,0.3,0.066,,0.5,-0.7,-0.1,0.1
Andrew Lang,25,8,192,6.8,0.465,0.0,0.475,9.3,10.3,9.8,1.3,0.8,4.8,14.2,12.2,,0.0,0.1,0.1,0.026000000000000002,,-4.3,-0.5,-4.8,-0.1
Cedric Ceballos,22,8,188,20.2,0.579,0.0,0.375,12.7,19.2,16.0,9.9,1.5,2.0,10.6,23.1,,0.4,0.2,0.5,0.135,,3.7,-0.2,3.5,0.3
Tim Perry,26,8,185,16.6,0.642,0.0,0.508,7.7,17.0,12.4,8.9,0.8,2.0,15.4,20.5,,0.3,0.1,0.4,0.11599999999999999,,0.9,0.4,1.3,0.2
Steve Burtt,29,8,104,12.6,0.529,0.053,0.5529999999999999,3.4,10.1,6.8,18.7,2.3,0.0,14.5,22.1,,0.1,0.1,0.1,0.066,,-2.3,0.1,-2.2,0.0
Mark West,31,8,96,12.2,0.71,0.0,0.42100000000000004,9.9,10.9,10.4,2.9,1.0,2.6,8.2,10.6,,0.2,0.1,0.3,0.13699999999999998,,-0.2,0.5,0.3,0.1
Ed Nealy,31,8,67,13.9,0.5820000000000001,0.722,0.222,7.1,24.3,15.8,7.7,2.2,0.0,0.0,12.3,,0.2,0.1,0.2,0.17600000000000002,,1.9,1.4,3.3,0.1
