Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,26,3184,SAC,Sacramento Kings,22.0,NBA,SF,59.0,26.0,1673.0,358.0,823.0,0.44,61.0,191.0,0.32,297.0,632.0,0.47,0.47,224.0,302.0,0.74,115.0,150.0,265.0,178.0,66.0,29.0,179.0,209.0,1001.0
1994,26,3184,SAC,Sacramento Kings,23.0,NBA,SF,57.0,4.0,1356.0,226.0,580.0,0.39,38.0,132.0,0.29,188.0,448.0,0.42,0.42,148.0,233.0,0.64,71.0,164.0,235.0,132.0,52.0,23.0,145.0,200.0,638.0
1995,26,3184,SAC,Sacramento Kings,24.0,NBA,SF,77.0,77.0,2739.0,445.0,998.0,0.45,103.0,296.0,0.35,342.0,702.0,0.49,0.5,266.0,364.0,0.73,100.0,245.0,345.0,316.0,123.0,63.0,243.0,265.0,1259.0
1996,31,3184,TOT,Total After Trade,25.0,NBA,SF,73.0,73.0,2169.0,359.0,808.0,0.44,114.0,293.0,0.39,245.0,515.0,0.48,0.52,163.0,232.0,0.7,99.0,220.0,319.0,230.0,85.0,58.0,151.0,238.0,995.0
1996,26,3184,SAC,Sacramento Kings,25.0,NBA,SF,45.0,45.0,1381.0,235.0,540.0,0.44,58.0,170.0,0.34,177.0,370.0,0.48,0.49,130.0,172.0,0.76,62.0,145.0,207.0,165.0,53.0,42.0,103.0,151.0,658.0
1996,16,3184,MIA,Miami Heat,25.0,NBA,SF,28.0,28.0,788.0,124.0,268.0,0.46,56.0,123.0,0.46,68.0,145.0,0.47,0.57,33.0,60.0,0.55,37.0,75.0,112.0,65.0,32.0,16.0,48.0,87.0,337.0
1997,28,3184,TOR,Toronto Raptors,26.0,NBA,SF,73.0,73.0,2647.0,419.0,982.0,0.43,175.0,437.0,0.4,244.0,545.0,0.45,0.52,186.0,243.0,0.76,103.0,264.0,367.0,197.0,97.0,62.0,174.0,282.0,1199.0
1998,31,3184,TOT,Total After Trade,27.0,NBA,SF,59.0,17.0,1470.0,210.0,544.0,0.39,80.0,219.0,0.36,130.0,325.0,0.4,0.46,108.0,125.0,0.86,50.0,150.0,200.0,122.0,59.0,35.0,92.0,161.0,608.0
1998,28,3184,TOR,Toronto Raptors,27.0,NBA,SF,28.0,16.0,876.0,125.0,319.0,0.39,49.0,129.0,0.38,76.0,190.0,0.4,0.47,49.0,60.0,0.82,27.0,91.0,118.0,69.0,40.0,23.0,52.0,100.0,348.0
1998,25,3184,POR,Portland Trail Blazers,27.0,NBA,SF,31.0,1.0,594.0,85.0,225.0,0.38,31.0,90.0,0.34,54.0,135.0,0.4,0.45,59.0,65.0,0.91,23.0,59.0,82.0,53.0,19.0,12.0,40.0,61.0,260.0
1999,25,3184,POR,Portland Trail Blazers,28.0,NBA,SF,48.0,16.0,1044.0,147.0,347.0,0.42,63.0,144.0,0.44,84.0,203.0,0.41,0.51,89.0,107.0,0.83,36.0,107.0,143.0,80.0,37.0,28.0,63.0,101.0,446.0
2001,11,3184,HOU,Houston Rockets,30.0,NBA,SF,72.0,31.0,1583.0,202.0,513.0,0.39,98.0,248.0,0.4,104.0,265.0,0.39,0.49,97.0,126.0,0.77,31.0,214.0,245.0,97.0,30.0,28.0,73.0,153.0,599.0
2002,11,3184,HOU,Houston Rockets,31.0,NBA,SF,48.0,25.0,1117.0,166.0,396.0,0.42,78.0,183.0,0.43,88.0,213.0,0.41,0.52,40.0,51.0,0.78,37.0,125.0,162.0,69.0,18.0,10.0,53.0,106.0,450.0
2003,7,3184,DAL,Dallas Mavericks,32.0,NBA,SF,66.0,1.0,1161.0,134.0,341.0,0.39,64.0,171.0,0.37,70.0,170.0,0.41,0.49,31.0,50.0,0.62,53.0,154.0,207.0,59.0,42.0,26.0,35.0,141.0,363.0
