Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2014,7,1423,DAL,Dallas Mavericks,Bernard James,28,30,0,146,3.9,8.1,0.48,0.0,0.4,0.0,3.9,7.7,0.5,2.1,3.9,0.55,5.3,9.5,14.8,1.1,1.1,2.8,3.5,8.4,9.8,95,106
2014,7,3237,DAL,Dallas Mavericks,Brandan Wright,26,58,0,1077,10.7,15.8,0.68,0.0,0.0,,10.7,15.8,0.68,3.7,5.1,0.73,4.9,6.8,11.6,1.5,1.5,2.6,1.7,4.5,25.0,135,107
2014,7,259,DAL,Dallas Mavericks,DeJuan Blair,24,78,13,1214,8.9,16.6,0.53,0.0,0.1,0.0,8.9,16.5,0.54,3.3,5.1,0.64,5.9,9.7,15.6,3.0,2.5,0.9,3.3,8.1,21.0,110,105
2014,7,1199,DAL,Dallas Mavericks,Devin Harris,30,40,0,818,6.0,15.9,0.38,1.9,6.3,0.31,4.1,9.6,0.42,5.8,7.2,0.8,0.5,4.8,5.3,11.2,1.8,0.1,3.7,4.5,19.8,109,111
2014,7,2161,DAL,Dallas Mavericks,Dirk Nowitzki,35,80,80,2628,12.4,24.9,0.5,2.6,6.4,0.4,9.8,18.4,0.53,6.6,7.3,0.9,0.8,8.9,9.7,4.2,1.4,0.9,2.3,3.2,33.9,120,108
2014,7,1965,DAL,Dallas Mavericks,Gal Mekel,25,31,1,292,5.3,15.1,0.35,0.9,3.5,0.25,4.4,11.6,0.38,1.4,2.1,0.67,0.9,3.9,4.7,11.1,0.7,0.2,5.4,5.4,12.8,85,114
2014,7,641,DAL,Dallas Mavericks,Jae Crowder,23,78,8,1254,5.3,12.1,0.44,2.0,6.2,0.33,3.3,5.9,0.55,1.9,2.5,0.75,1.9,6.1,7.9,2.5,2.4,0.9,1.7,4.1,14.6,110,108
2014,7,453,DAL,Dallas Mavericks,Jose Calderon,32,81,81,2468,7.1,15.6,0.46,4.0,8.8,0.45,3.1,6.7,0.46,1.1,1.3,0.82,0.6,3.4,4.0,7.8,1.4,0.2,2.1,2.8,19.2,120,112
2014,7,853,DAL,Dallas Mavericks,Monta Ellis,28,82,82,3023,9.8,21.7,0.45,1.2,3.5,0.33,8.6,18.1,0.47,5.8,7.3,0.79,0.6,4.4,5.0,8.0,2.4,0.4,4.5,3.3,26.5,104,109
2014,7,1716,DAL,Dallas Mavericks,Ricky Ledo,21,11,0,33,9.3,26.4,0.35,4.7,12.4,0.38,4.7,14.0,0.33,6.2,6.2,1.0,0.0,3.1,3.1,3.1,1.6,0.0,3.1,3.1,29.5,99,113
2014,7,660,DAL,Dallas Mavericks,Samuel Dalembert,32,80,68,1614,6.8,12.0,0.57,0.0,0.0,0.0,6.8,12.0,0.57,3.2,4.4,0.74,6.4,10.8,17.2,1.2,1.3,3.0,2.9,6.7,16.8,117,105
2014,7,1699,DAL,Dallas Mavericks,Shane Larkin,21,48,0,489,5.5,14.4,0.38,1.3,4.0,0.32,4.2,10.4,0.4,1.7,2.6,0.64,1.2,3.3,4.4,7.5,2.7,0.1,4.1,4.8,13.9,90,110
2014,7,1837,DAL,Dallas Mavericks,Shawn Marion,35,76,76,2409,7.3,15.1,0.48,1.2,3.5,0.36,6.0,11.6,0.52,1.1,1.4,0.78,2.8,7.8,10.6,2.6,1.9,0.8,2.0,2.7,16.8,108,108
2014,7,492,DAL,Dallas Mavericks,Vince Carter,37,81,0,1973,8.6,21.1,0.41,3.8,9.6,0.39,4.8,11.4,0.42,4.2,5.1,0.82,1.7,5.6,7.4,5.5,1.6,0.9,2.8,5.4,25.1,109,110
2014,7,845,DAL,Dallas Mavericks,Wayne Ellington,26,45,1,393,7.2,16.5,0.44,3.3,7.7,0.42,3.9,8.7,0.45,1.3,1.4,0.91,1.0,4.6,5.6,2.5,2.1,0.3,1.4,4.3,18.9,110,110
