SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,14,LAL,James Worthy,28,80,2960,19.8,0.59,0.04,0.24,6.4,11.9,9.3,15.6,1.7,1.0,10.0,23.0,7.5,3.1,10.6,0.17,3.6,0.2,3.8,4.3
1990,14,LAL,Magic Johnson,30,79,2937,26.6,0.62,0.24,0.56,5.2,14.8,10.2,45.5,2.2,0.7,16.9,24.8,12.8,3.8,16.5,0.27,8.3,1.8,10.1,8.9
1990,14,LAL,A.C. Green,26,82,2709,14.7,0.55,0.06,0.46,11.5,18.4,15.1,4.6,1.2,1.1,10.7,17.1,4.4,3.3,7.7,0.14,0.3,-0.9,-0.6,1.0
1990,14,LAL,Byron Scott,28,77,2593,14.3,0.55,0.22,0.21,2.3,8.1,5.3,15.5,1.5,0.7,10.0,20.1,3.8,2.2,6.0,0.11,0.8,-0.2,0.6,1.7
1990,14,LAL,Mychal Thompson,35,70,1883,13.4,0.54,0.0,0.36,10.9,17.9,14.5,3.2,0.9,2.3,10.8,16.6,2.4,2.3,4.7,0.12,-1.1,-0.8,-2.0,0.0
1990,14,LAL,Michael Cooper,33,80,1851,9.6,0.48,0.32,0.19,3.8,10.0,7.0,15.3,1.8,1.1,14.6,14.4,0.7,2.0,2.7,0.07,-1.7,1.0,-0.7,0.6
1990,14,LAL,Vlade Divac,21,82,1611,17.5,0.54,0.01,0.39,12.3,23.7,18.2,6.7,2.4,4.2,14.6,20.0,1.7,3.2,5.0,0.15,-1.0,1.7,0.7,1.1
1990,14,LAL,Orlando Woolridge,30,62,1421,17.6,0.6,0.01,0.44,4.1,10.6,7.5,10.4,1.4,1.9,10.0,21.9,3.3,1.5,4.8,0.16,1.3,0.2,1.5,1.3
1990,14,LAL,Larry Drew,31,80,1333,10.2,0.51,0.21,0.16,1.1,7.1,4.2,22.1,1.8,0.2,18.8,16.2,0.3,1.1,1.4,0.05,-1.6,-0.2,-1.8,0.1
1990,14,LAL,Jay Vincent,30,24,200,10.2,0.54,0.01,0.15,4.2,10.5,7.4,7.6,2.0,0.9,18.6,21.8,-0.1,0.2,0.1,0.02,-4.4,-1.0,-5.4,-0.2
1990,14,LAL,Mark McNamara,30,33,190,11.3,0.49,0.0,0.46,13.8,23.9,19.0,2.4,0.5,0.3,16.9,28.0,-0.2,0.2,0.1,0.02,-5.4,-3.6,-9.0,-0.3
1990,14,LAL,Steve Bucknall,23,18,75,0.0,0.32,0.03,0.18,7.9,2.9,5.3,17.9,1.3,0.8,23.6,26.6,-0.4,0.0,-0.3,-0.2,-9.7,-3.6,-13.3,-0.2
1990,14,LAL,Mel McCants,22,13,65,5.1,0.37,0.0,0.31,1.8,8.5,5.3,4.1,2.3,0.9,3.3,20.0,-0.1,0.1,0.0,-0.0,-6.9,-0.4,-7.3,-0.1
1990,14,LAL,Mike Higgins,22,6,18,7.5,0.57,,,6.6,0.0,3.2,6.4,2.8,6.6,0.0,2.1,0.0,0.0,0.0,0.13,-1.9,5.4,3.5,0.0
1990,14,LAL,Jawann Oldham,32,3,9,9.7,0.64,0.0,0.67,0.0,12.3,6.4,17.3,0.0,0.0,20.5,23.2,0.0,0.0,0.0,0.07,-7.7,0.6,-7.1,0.0
