Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,4,70,CHA,Charlotte Bobcats,1,Derek Anderson,SG,6-5,194,"July 18, 1974",US,10,"Ohio State, Kentucky"
2008,4,316,CHA,Charlotte Bobcats,11,Earl Boykins,PG,5-5,135,"June 2, 1976",US,9,Eastern Michigan
2008,4,347,CHA,Charlotte Bobcats,7,Primoz Brezec,C,7-2,252,"October 2, 1979",SI,6,
2008,4,483,CHA,Charlotte Bobcats,13,Matt Carroll,SG,6-6,212,"August 28, 1980",US,4,Notre Dame
2008,4,674,CHA,Charlotte Bobcats,33,Jermareo Davidson,SF,6-10,230,"November 15, 1984",US,R,Alabama
2008,4,793,CHA,Charlotte Bobcats,4,Jared Dudley,PF,6-6,237,"July 10, 1985",US,R,Boston College
2008,4,903,CHA,Charlotte Bobcats,20,Raymond Felton,PG,6-1,205,"June 26, 1984",US,2,UNC
2008,4,1198,CHA,Charlotte Bobcats,24,Othella Harrington,C,6-9,235,"January 31, 1974",US,11,Georgetown
2008,4,1270,CHA,Charlotte Bobcats,5,Walter Herrmann,PF,6-9,225,"June 26, 1979",AR,1,
2008,4,1313,CHA,Charlotte Bobcats,15,Ryan Hollins,PF,7-0,240,"October 10, 1984",US,1,UCLA
2008,4,1938,CHA,Charlotte Bobcats,0,Jeff McInnis,PG,6-4,190,"October 22, 1974",US,10,UNC
2008,4,2020,CHA,Charlotte Bobcats,6,Nazr Mohammed,C,6-10,221,"September 5, 1977",US,9,Kentucky
2008,4,2189,CHA,Charlotte Bobcats,50,Emeka Okafor,C,6-10,252,"September 28, 1982",US,3,UConn
2008,4,2439,CHA,Charlotte Bobcats,23,Jason Richardson,SF,6-6,220,"January 20, 1981",US,6,Michigan State
2008,4,3009,CHA,Charlotte Bobcats,3,Gerald Wallace,PF,6-7,215,"July 23, 1982",US,6,Alabama
