Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,28,164,TOR,Toronto Raptors,7,Andrea Bargnani,PF,7-0,245,"October 26, 1985",IT,1,
2008,28,182,TOR,Toronto Raptors,9,Maceo Baston,PF,6-9,215,"May 29, 1975",US,2,Michigan
2008,28,302,TOR,Toronto Raptors,4,Chris Bosh,C,6-11,235,"March 24, 1984",US,4,Georgia Tech
2008,28,347,TOR,Toronto Raptors,1,Primoz Brezec,C,7-2,252,"October 2, 1979",SI,6,
2008,28,453,TOR,Toronto Raptors,8,Jose Calderon,PG,6-3,200,"September 28, 1981",ES,2,
2008,28,724,TOR,Toronto Raptors,20,Carlos Delfino,SG,6-6,230,"August 29, 1982",AR,3,
2008,28,754,TOR,Toronto Raptors,3,Juan Dixon,PG,6-3,164,"October 9, 1978",US,5,Maryland
2008,28,939,TOR,Toronto Raptors,11,T.J. Ford,PG,6-0,165,"March 24, 1983",US,3,Texas
2008,28,986,TOR,Toronto Raptors,15,Jorge Garbajosa,PF,6-9,245,"December 19, 1977",ES,1,
2008,28,1070,TOR,Toronto Raptors,14,Joey Graham,SF,6-7,225,"June 11, 1982",US,2,"Central Florida, Oklahoma State"
2008,28,1362,TOR,Toronto Raptors,43,Kris Humphries,PF,6-9,235,"February 6, 1985",US,3,Minnesota
2008,28,1503,TOR,Toronto Raptors,13,Linton Johnson,PF,6-8,205,"June 13, 1980",US,4,Tulane
2008,28,1581,TOR,Toronto Raptors,24,Jason Kapono,SF,6-8,213,"February 4, 1981",US,4,UCLA
2008,28,1855,TOR,Toronto Raptors,2,Darrick Martin,PG,5-11,170,"March 6, 1971",US,12,UCLA
2008,28,2035,TOR,Toronto Raptors,33,Jamario Moon,SF,6-8,205,"June 13, 1980",US,R,Meridian Community College
2008,28,2131,TOR,Toronto Raptors,12,Rasho Nesterovic,C,7-0,248,"May 30, 1976",SI,9,
2008,28,2247,TOR,Toronto Raptors,18,Anthony Parker,SG,6-6,215,"June 19, 1975",US,4,Bradley
