Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,7,23,DAL,Dallas Mavericks,13,Maurice Ager,SG,6-5,202,"February 9, 1984",US,1,Michigan State
2008,7,52,DAL,Dallas Mavericks,30,Malik Allen,PF,6-10,255,"June 27, 1978",US,6,Villanova
2008,7,163,DAL,Dallas Mavericks,11,J.J. Barea,PG,5-10,180,"June 26, 1984",PR,1,Northeastern University
2008,7,180,DAL,Dallas Mavericks,32,Brandon Bass,C,6-8,250,"April 30, 1985",US,2,LSU
2008,7,661,DAL,Dallas Mavericks,25,Erick Dampier,C,6-11,265,"July 14, 1975",US,11,Mississippi State
2008,7,752,DAL,Dallas Mavericks,7,DeSagana Diop,C,7-0,300,"January 30, 1982",SN,6,
2008,7,896,DAL,Dallas Mavericks,20,Nick Fazekas,PF,6-11,235,"June 17, 1985",US,R,Nevada
2008,7,1018,DAL,Dallas Mavericks,40,Devean George,SF,6-8,220,"August 29, 1977",US,8,Augsburg College
2008,7,1200,DAL,Dallas Mavericks,34,Devin Harris,PG,6-3,185,"February 27, 1983",US,3,Wisconsin
2008,7,1223,DAL,Dallas Mavericks,23,Trenton Hassell,SG,6-5,200,"March 4, 1979",US,6,Austin Peay State University
2008,7,1340,DAL,Dallas Mavericks,5,Josh Howard,SF,6-7,210,"April 28, 1980",US,4,Wake Forest
2008,7,1341,DAL,Dallas Mavericks,55,Juwan Howard,PF,6-9,240,"February 7, 1973",US,13,Michigan
2008,7,1543,DAL,Dallas Mavericks,6,Eddie Jones,SG,6-6,190,"October 20, 1971",US,13,Temple
2008,7,1605,DAL,Dallas Mavericks,2,Jason Kidd,PG,6-4,205,"March 23, 1973",US,13,California
2008,7,1788,DAL,Dallas Mavericks,10,Tyronn Lue,PG,6-0,175,"May 3, 1977",US,9,Nebraska
2008,7,1815,DAL,Dallas Mavericks,20,Jamaal Magloire,C,6-11,259,"May 21, 1978",CA,7,Kentucky
2008,7,2163,DAL,Dallas Mavericks,41,Dirk Nowitzki,PF,7-0,245,"June 19, 1978",DE,9,
2008,7,2736,DAL,Dallas Mavericks,42,Jerry Stackhouse,SG,6-6,218,"November 5, 1974",US,12,UNC
2008,7,2835,DAL,Dallas Mavericks,31,Jason Terry,SG,6-2,185,"September 15, 1977",US,8,Arizona
2008,7,3237,DAL,Dallas Mavericks,21,Antoine Wright,SG,6-7,210,"February 6, 1984",US,2,Texas A&M
