Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,3,670,NJN,New Jersey Nets,Yinka Dare,"October 10, 1972",22.0,NBA,C,1,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,12.0,24.0,0.0
1996,3,670,NJN,New Jersey Nets,Yinka Dare,"October 10, 1972",23.0,NBA,C,58,23,626,3.6,8.3,0.44,0.0,0.0,,3.6,8.3,0.44,2.2,3.6,0.61,3.2,7.2,10.4,0.0,0.5,2.3,4.1,6.7,9.4
1997,3,670,NJN,New Jersey Nets,Yinka Dare,"October 10, 1972",24.0,NBA,C,41,2,313,2.2,6.2,0.35,0.0,0.0,,2.2,6.2,0.35,2.2,4.3,0.51,4.0,5.4,9.4,0.3,0.5,3.2,2.4,5.9,6.6
1998,3,670,NJN,New Jersey Nets,Yinka Dare,"October 10, 1972",25.0,NBA,C,10,0,60,2.4,10.8,0.22,0.0,0.0,,2.4,10.8,0.22,2.4,4.8,0.5,6.0,4.2,10.2,0.6,0.0,1.2,1.2,5.4,7.2
