SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,10,GSW,Latrell Sprewell,26,80,79,3353,7.0,15.5,0.45,1.6,4.5,0.35,5.4,11.0,0.49,5.3,6.3,0.84,0.6,3.3,3.9,5.4,1.4,0.5,3.5,1.6,20.8
1997,10,GSW,Joe Smith,21,80,80,3086,6.8,15.1,0.45,0.1,0.5,0.26,6.7,14.5,0.46,3.6,4.4,0.81,3.0,4.9,7.9,1.5,0.9,1.0,2.2,2.8,17.4
1997,10,GSW,Chris Mullin,33,79,63,2733,5.8,10.4,0.55,1.1,2.7,0.41,4.7,7.8,0.6,2.4,2.8,0.86,1.0,3.2,4.2,4.2,1.7,0.4,2.5,2.0,15.1
1997,10,GSW,Mark Price,32,70,49,1876,5.0,11.3,0.45,2.1,5.4,0.4,2.9,5.9,0.49,3.0,3.3,0.91,0.7,2.7,3.4,6.6,1.3,0.1,3.1,1.9,15.2
1997,10,GSW,Felton Spencer,29,72,64,1539,3.2,6.6,0.49,0.0,0.0,,3.2,6.6,0.49,2.2,3.8,0.58,3.6,6.0,9.6,0.5,0.8,1.2,2.0,6.4,8.6
1997,10,GSW,Bimbo Coles,28,51,13,1183,3.7,9.6,0.39,0.9,3.1,0.29,2.8,6.5,0.43,1.1,1.5,0.76,1.2,2.4,3.6,4.5,1.1,0.2,1.8,2.9,9.5
1997,10,GSW,Andrew DeClercq,23,71,1,1065,4.8,9.2,0.52,0.0,0.0,,4.8,9.2,0.52,3.1,5.1,0.6,4.1,5.9,10.1,1.1,1.1,0.9,2.6,7.7,12.7
1997,10,GSW,Donyell Marshall,23,61,20,1022,6.1,14.8,0.41,1.2,3.9,0.32,4.9,10.9,0.45,2.1,3.5,0.62,3.2,6.5,9.7,1.9,0.9,1.6,1.9,3.4,15.6
1997,10,GSW,B.J. Armstrong,29,49,17,1020,5.2,11.5,0.45,0.9,3.2,0.28,4.3,8.4,0.52,2.4,2.8,0.86,0.2,2.4,2.6,4.4,0.9,0.1,1.9,2.0,13.7
1997,10,GSW,Todd Fuller,22,75,18,949,4.3,10.1,0.43,0.0,0.0,,4.3,10.1,0.43,2.9,4.2,0.69,4.1,5.3,9.4,0.9,0.4,0.8,2.0,5.5,11.5
1997,10,GSW,Ray Owes,24,57,1,592,4.6,10.9,0.42,0.1,0.3,0.2,4.5,10.6,0.42,1.6,2.8,0.56,3.9,6.0,9.9,0.9,0.9,1.2,1.4,5.2,10.8
1997,10,GSW,Donald Royal,30,36,1,509,2.6,6.8,0.38,0.0,0.1,0.0,2.6,6.6,0.39,4.4,5.5,0.8,2.3,4.4,6.7,1.0,0.8,0.6,1.6,3.9,9.6
1997,10,GSW,Scott Burrell,26,29,0,457,4.2,11.0,0.38,1.7,4.8,0.36,2.4,6.2,0.39,1.2,1.8,0.65,2.0,4.3,6.2,2.8,1.1,0.6,2.2,4.7,11.3
1997,10,GSW,Melvin Booker,24,16,4,409,3.9,8.9,0.44,1.0,3.1,0.31,2.9,5.8,0.5,1.6,1.8,0.9,0.6,1.8,2.5,4.4,0.3,0.2,1.8,2.5,10.3
1997,10,GSW,Lou Roe,24,17,0,107,4.7,16.1,0.29,1.0,3.7,0.27,3.7,12.4,0.3,3.0,6.4,0.47,2.4,2.4,4.7,2.0,1.0,0.3,3.7,3.4,13.5
1997,10,GSW,Clifford Rozier,24,1,0,5,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
