Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,26,2447,SAC,Sacramento Kings,Mitch Richmond,31,81,81,3125,8.3,18.2,0.45,2.4,5.5,0.43,5.9,12.7,0.47,5.3,6.1,0.86,0.7,3.0,3.7,3.9,1.4,0.3,2.7,2.4,24.1
1997,26,2328,SAC,Sacramento Kings,Olden Polynice,32,82,82,2893,5.5,12.0,0.46,0.0,0.1,0.0,5.5,12.0,0.46,1.8,3.1,0.56,3.4,6.2,9.6,2.2,0.6,1.0,2.1,3.7,12.8
1997,26,2693,SAC,Sacramento Kings,Michael Smith,24,81,52,2526,2.9,5.3,0.54,0.0,0.0,,2.9,5.3,0.54,1.8,3.7,0.5,3.7,7.3,11.0,2.7,1.2,0.9,1.9,3.6,7.6
1997,26,3,SAC,Sacramento Kings,Mahmoud Abdul-Rauf,27,75,51,2131,6.9,15.6,0.44,1.6,4.2,0.38,5.4,11.5,0.47,1.9,2.3,0.85,0.3,1.8,2.1,3.2,0.9,0.1,2.0,2.9,17.4
1997,26,2223,SAC,Sacramento Kings,Billy Owens,27,66,56,1995,5.4,11.5,0.47,0.5,1.3,0.35,4.9,10.2,0.48,1.8,2.6,0.7,2.4,4.7,7.1,3.4,1.1,0.5,2.4,3.4,13.1
1997,26,3186,SAC,Sacramento Kings,Corliss Williamson,23,79,31,1992,6.7,13.5,0.5,0.0,0.1,0.0,6.7,13.4,0.5,3.1,4.5,0.69,2.5,3.4,5.9,2.2,1.1,0.9,2.8,4.8,16.5
1997,26,824,SAC,Sacramento Kings,Tyus Edney,23,70,20,1376,3.9,10.2,0.38,0.2,1.1,0.19,3.7,9.1,0.41,4.6,5.6,0.82,0.9,2.1,3.0,5.9,1.6,0.1,2.9,2.6,12.7
1997,26,985,SAC,Sacramento Kings,Kevin Gamble,31,62,2,953,4.6,10.8,0.43,2.0,4.2,0.48,2.6,6.6,0.4,0.3,0.4,0.7,0.5,3.6,4.0,2.9,0.8,0.6,1.0,2.9,11.6
1997,26,1371,SAC,Sacramento Kings,Bobby Hurley,25,49,12,632,2.6,7.1,0.37,0.8,2.6,0.31,1.8,4.6,0.4,2.1,3.0,0.7,0.5,1.7,2.2,8.3,1.5,0.2,3.1,3.0,8.1
1997,26,1079,SAC,Sacramento Kings,Brian Grant,24,24,15,607,5.4,12.3,0.44,0.0,0.0,,5.4,12.3,0.44,4.2,5.3,0.78,2.9,5.5,8.4,1.7,1.1,1.5,2.6,4.4,14.9
1997,26,505,SAC,Sacramento Kings,Duane Causwell,28,46,8,581,3.0,5.8,0.51,0.1,0.2,0.67,2.9,5.6,0.5,1.2,2.3,0.54,3.5,4.3,7.9,1.2,0.9,2.4,2.1,8.1,7.3
1997,26,2637,SAC,Sacramento Kings,Lionel Simmons,28,41,0,521,3.1,9.4,0.33,0.5,2.1,0.23,2.6,7.3,0.36,2.9,3.3,0.88,2.1,5.1,7.2,3.9,0.6,0.9,2.3,4.4,9.6
1997,26,1097,SAC,Sacramento Kings,Jeff Grayer,31,25,0,316,4.3,9.5,0.46,0.5,1.3,0.36,3.9,8.2,0.47,1.3,2.3,0.55,2.4,1.9,4.3,2.8,0.9,0.8,1.7,4.8,10.4
1997,26,2542,SAC,Sacramento Kings,Kevin Salvadori,26,23,0,154,2.8,7.7,0.36,0.0,0.0,,2.8,7.7,0.36,3.0,4.2,0.72,1.4,4.4,5.8,2.3,0.5,3.0,2.8,4.0,8.6
1997,26,665,SAC,Sacramento Kings,Lloyd Daniels,29,5,0,28,2.6,20.6,0.12,2.6,14.1,0.18,0.0,6.4,0.0,0.0,0.0,,1.3,3.9,5.1,1.3,1.3,0.0,3.9,5.1,7.7
1997,26,1091,SAC,Sacramento Kings,Devin Gray,24,3,0,25,4.3,15.8,0.27,0.0,0.0,,4.3,15.8,0.27,2.9,5.8,0.5,4.3,8.6,13.0,2.9,4.3,0.0,0.0,4.3,11.5
