Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,4,1607,CHA,Charlotte Bobcats,19.0,NBA,SF,78.0,77.0,2025.0,5.0,10.9,0.46,0.0,0.2,0.22,5.0,10.7,0.46,2.5,3.3,0.75,2.3,5.8,8.1,2.1,1.0,1.2,1.8,2.9,12.5
2014,4,1607,CHA,Charlotte Bobcats,20.0,NBA,SF,62.0,62.0,1502.0,4.0,8.5,0.47,0.0,0.2,0.11,4.0,8.2,0.48,2.7,4.4,0.61,2.6,5.2,7.8,1.2,1.0,0.9,1.4,3.5,10.7
2015,4,1607,CHO,Charlotte Hornets,21.0,NBA,SF,55.0,52.0,1587.0,5.1,10.9,0.46,0.0,0.0,,5.1,10.9,0.46,3.4,4.9,0.7,2.5,7.0,9.4,1.7,0.7,0.9,1.4,2.6,13.6
2016,4,1607,CHO,Charlotte Hornets,22.0,NBA,SF,7.0,7.0,205.0,5.8,10.7,0.54,0.5,1.2,0.43,5.3,9.5,0.56,3.5,5.1,0.69,2.1,5.8,7.9,1.6,0.5,0.5,1.4,1.6,15.6
2017,4,1607,CHO,Charlotte Hornets,23.0,NBA,SF,81.0,81.0,2349.0,4.5,9.5,0.48,0.0,0.1,0.11,4.5,9.3,0.48,2.3,3.0,0.78,2.4,6.3,8.7,1.7,1.2,1.2,0.9,2.9,11.4
2018,4,1607,CHO,Charlotte Hornets,24.0,NBA,SF,74.0,74.0,1850.0,5.5,10.9,0.5,0.0,0.0,0.0,5.5,10.9,0.5,2.3,3.3,0.68,1.6,4.2,5.9,1.4,1.0,0.6,1.0,2.8,13.3
2019,4,1607,CHO,Charlotte Hornets,25.0,NBA,PF,64.0,3.0,1179.0,4.8,10.1,0.48,0.5,1.4,0.34,4.3,8.7,0.5,2.9,3.8,0.77,2.7,4.8,7.5,1.9,1.0,1.2,1.3,4.8,13.0
2020,31,1607,TOT,Total After Trade,26.0,NBA,PF,25.0,0.0,281.0,2.8,8.5,0.33,0.6,2.6,0.25,2.2,5.9,0.37,1.4,1.8,0.79,1.8,6.8,8.6,1.8,0.3,0.8,2.0,4.7,7.7
2020,4,1607,CHO,Charlotte Hornets,26.0,NBA,PF,12.0,0.0,160.0,4.1,11.9,0.34,1.1,3.8,0.29,2.9,8.1,0.36,1.6,2.0,0.78,2.0,5.9,7.9,2.3,0.0,0.7,1.6,4.1,10.8
2020,7,1607,DAL,Dallas Mavericks,26.0,NBA,PF,13.0,0.0,121.0,1.2,3.9,0.31,0.0,0.9,0.0,1.2,3.0,0.4,1.2,1.5,0.8,1.5,8.0,9.5,1.2,0.6,0.9,2.7,5.7,3.6
