Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,29.0,HOU,NBA,PG,5.0,0.0,75.0,2.9,7.2,0.4,2.4,6.2,0.385,0.5,1.0,0.5,1.0,1.4,0.667,0.5,3.8,4.3,2.9,1.9,0.0,2.9,5.8,9.1
1999,30.0,HOU,NBA,PG,4.0,0.0,98.0,4.0,8.8,0.458,1.8,5.1,0.357,2.2,3.7,0.6,2.2,2.2,1.0,1.1,1.8,2.9,5.1,1.5,0.4,2.2,1.8,12.1
