NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
5,Byron Dinkins,PG,6-1,170,1967-06-15,US,1,UNC Charlotte
54,Greg Dreiling,C,7-1,250,1962-11-07,US,4,"Wichita State, Kansas"
10,Vern Fleming,PG,6-5,185,1962-02-04,US,6,Georgia
20,George McCloud,SF,6-6,205,1967-05-27,US,1,Florida State
31,Reggie Miller,SG,6-7,185,1965-08-24,US,3,UCLA
22,Jawann Oldham,C,7-0,215,1957-07-04,US,9,Seattle University
45,Chuck Person,SF,6-8,220,1964-06-27,US,4,Auburn
33,Mike Sanders,SF,6-6,210,1960-05-07,US,8,UCLA
11,Detlef Schrempf,PF,6-10,235,1963-01-21,DE,5,Washington
24,Rik Smits,C,7-4,250,1966-08-23,NL,2,Marist College
41,LaSalle Thompson,C,6-10,245,1961-06-23,US,8,Texas
44,Kenny Williams,PF,6-9,205,1969-06-09,US,R,Barton County Community College
4,Micheal Williams,PG,6-2,175,1966-07-23,US,2,Baylor
14,Randy Wittman,SF,6-6,210,1959-10-28,US,7,Indiana
