Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,20,772,NYK,New York Knicks,Toney Douglas,"March 16, 1986",23.0,NBA,PG,56.0,12.0,1087.0,8.4,18.4,0.46,3.2,8.2,0.39,5.2,10.2,0.51,2.6,3.2,0.81,1.9,3.2,5.1,5.3,2.0,0.1,2.6,5.5,22.6,,113.0,113.0
2011,20,772,NYK,New York Knicks,Toney Douglas,"March 16, 1986",24.0,NBA,SG,81.0,9.0,1971.0,8.0,19.2,0.42,3.6,9.8,0.37,4.4,9.5,0.46,2.2,2.7,0.79,1.7,4.6,6.2,6.2,2.3,0.1,2.3,4.5,21.8,,111.0,111.0
2012,20,772,NYK,New York Knicks,Toney Douglas,"March 16, 1986",25.0,NBA,PG,38.0,9.0,656.0,7.4,22.8,0.32,2.1,9.2,0.23,5.3,13.6,0.39,1.7,2.0,0.85,1.3,4.4,5.7,6.0,2.3,0.1,4.4,4.3,18.6,,82.0,103.0
2013,31,772,TOT,Total After Trade,Toney Douglas,"March 16, 1986",26.0,NBA,PG,71.0,0.0,1289.0,7.3,18.2,0.4,3.2,8.4,0.38,4.1,9.8,0.42,3.0,3.3,0.9,1.3,4.1,5.4,5.9,2.8,0.1,3.2,5.7,20.8,,106.0,108.0
2013,11,772,HOU,Houston Rockets,Toney Douglas,"March 16, 1986",26.0,NBA,PG,49.0,0.0,913.0,7.6,19.3,0.4,3.3,8.9,0.38,4.3,10.4,0.41,3.3,3.7,0.88,1.3,3.7,4.9,5.1,2.2,0.1,3.1,5.6,21.8,,105.0,108.0
2013,26,772,SAC,Sacramento Kings,Toney Douglas,"March 16, 1986",26.0,NBA,PG,22.0,0.0,376.0,6.7,15.5,0.43,2.9,7.4,0.39,3.8,8.2,0.47,2.2,2.2,1.0,1.5,5.0,6.5,7.9,4.2,0.1,3.4,5.7,18.4,,111.0,108.0
2014,31,772,TOT,Total After Trade,Toney Douglas,"March 16, 1986",27.0,NBA,PG,51.0,17.0,675.0,5.6,14.5,0.38,2.4,7.8,0.3,3.2,6.7,0.48,1.9,2.6,0.74,1.4,5.3,6.6,5.2,1.5,0.4,2.6,6.2,15.4,,101.0,107.0
2014,10,772,GSW,Golden State Warriors,Toney Douglas,"March 16, 1986",27.0,NBA,PG,24.0,0.0,265.0,6.0,16.2,0.37,3.6,11.1,0.32,2.4,5.1,0.48,0.9,1.5,0.62,0.8,4.1,4.9,3.6,1.1,0.4,3.0,6.4,16.6,,93.0,106.0
2014,16,772,MIA,Miami Heat,Toney Douglas,"March 16, 1986",27.0,NBA,PG,27.0,17.0,410.0,5.3,13.3,0.39,1.5,5.5,0.28,3.7,7.8,0.48,2.6,3.3,0.77,1.8,6.0,7.8,6.3,1.7,0.4,2.3,6.0,14.6,,106.0,107.0
2015,19,772,NOP,New Orleans Pelicans,Toney Douglas,"March 16, 1986",28.0,NBA,SG,12.0,0.0,177.0,5.6,15.1,0.37,1.5,5.3,0.28,4.2,9.8,0.42,2.4,3.9,0.62,0.6,5.9,6.5,7.1,3.3,1.2,3.0,5.9,15.1,,95.0,104.0
2016,19,772,NOP,New Orleans Pelicans,Toney Douglas,"March 16, 1986",29.0,NBA,PG,61.0,18.0,1262.0,7.2,17.5,0.41,3.2,8.0,0.4,4.0,9.5,0.42,3.3,3.9,0.85,1.0,4.6,5.6,6.2,2.8,0.2,2.5,5.1,20.9,,108.0,109.0
2017,15,772,MEM,Memphis Grizzlies,Toney Douglas,"March 16, 1986",30.0,NBA,PG,24.0,0.0,394.0,5.7,15.4,0.37,0.9,5.5,0.17,4.8,9.9,0.48,3.2,3.8,0.83,1.7,6.3,8.1,7.4,2.4,0.7,2.8,6.6,15.4,,99.0,106.0
