Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,22.0,TOT,NBA,PG,37.0,1.0,371.0,4.8,10.8,0.441,0.0,0.2,0.0,4.8,10.6,0.45,1.3,1.7,0.722,1.2,2.7,3.9,6.8,1.1,0.1,2.2,2.9,10.8
2002,22.0,TOR,NBA,PG,17.0,0.0,96.0,4.9,10.9,0.448,0.0,0.0,,4.9,10.9,0.448,1.5,2.3,0.667,1.1,3.4,4.5,7.9,2.3,0.0,4.5,4.5,11.3
2002,22.0,DEN,NBA,PG,20.0,1.0,275.0,4.7,10.7,0.439,0.0,0.3,0.0,4.7,10.5,0.45,1.2,1.6,0.75,1.2,2.5,3.7,6.4,0.7,0.1,1.4,2.4,10.6
2003,23.0,UTA,NBA,PG,44.0,0.0,287.0,6.3,13.7,0.459,0.4,0.9,0.429,5.9,12.8,0.461,2.3,2.8,0.818,1.4,1.9,3.3,6.6,1.5,0.1,3.8,3.5,15.2
2004,24.0,UTA,NBA,PG,71.0,71.0,2008.0,6.1,13.8,0.441,0.7,2.1,0.325,5.4,11.7,0.462,3.2,4.0,0.804,0.7,2.6,3.3,6.4,1.1,0.1,2.8,3.0,16.1
2005,25.0,TOT,NBA,PG,70.0,16.0,1448.0,4.2,10.7,0.389,0.2,0.7,0.267,4.0,9.9,0.398,3.0,3.7,0.799,0.6,1.9,2.6,7.0,1.1,0.1,2.7,3.6,11.5
2005,25.0,UTA,NBA,PG,30.0,16.0,742.0,4.5,11.3,0.401,0.3,0.9,0.389,4.2,10.4,0.402,2.6,3.1,0.841,0.5,1.7,2.2,7.4,1.0,0.1,2.7,3.3,11.9
2005,25.0,DET,NBA,PG,40.0,0.0,706.0,3.8,10.0,0.376,0.1,0.6,0.083,3.7,9.4,0.395,3.4,4.4,0.767,0.8,2.2,3.0,6.5,1.2,0.1,2.7,3.9,11.0
2006,26.0,TOT,NBA,"PG,SG",77.0,0.0,1194.0,5.1,11.4,0.444,0.2,0.6,0.35,4.9,10.8,0.45,3.2,4.1,0.774,1.0,2.9,3.9,7.0,1.1,0.1,2.5,3.6,13.5
2006,26.0,DET,NBA,PG,50.0,0.0,600.0,3.4,9.4,0.363,0.1,0.4,0.333,3.3,9.1,0.364,2.5,3.5,0.724,1.4,2.8,4.2,9.3,1.1,0.2,2.7,4.6,9.5
2006,26.0,ORL,NBA,SG,27.0,0.0,594.0,6.7,13.4,0.502,0.3,0.8,0.357,6.4,12.5,0.512,3.9,4.8,0.81,0.5,3.1,3.6,4.7,1.2,0.1,2.3,2.5,17.6
2007,27.0,ORL,NBA,PG,72.0,5.0,1304.0,5.6,13.2,0.425,0.4,1.4,0.275,5.2,11.8,0.443,3.6,4.6,0.795,0.9,2.8,3.7,5.6,1.1,0.1,2.5,3.6,15.2
2008,28.0,ORL,NBA,PG,62.0,20.0,1269.0,4.5,9.9,0.451,0.8,2.4,0.345,3.6,7.5,0.485,2.5,2.9,0.853,0.3,2.9,3.2,6.2,0.7,0.1,2.2,2.4,12.2
2010,30.0,MIA,NBA,PG,72.0,35.0,1585.0,4.0,8.5,0.475,0.2,0.6,0.28,3.9,7.9,0.489,1.7,2.0,0.844,0.6,2.4,3.0,5.1,0.8,0.1,1.2,2.3,10.0
2011,31.0,TOT,NBA,PG,64.0,43.0,1185.0,3.6,8.3,0.44,0.9,2.1,0.449,2.7,6.2,0.436,1.2,1.4,0.83,0.6,2.5,3.1,3.8,0.6,0.0,1.8,2.2,9.4
2011,31.0,MIA,NBA,PG,49.0,42.0,995.0,3.9,8.6,0.458,1.0,2.3,0.438,2.9,6.3,0.466,1.0,1.3,0.8,0.5,2.4,2.9,3.6,0.5,0.0,1.6,2.2,9.9
2011,31.0,BOS,NBA,PG,15.0,1.0,190.0,2.1,6.6,0.314,0.6,0.9,0.6,1.5,5.7,0.267,2.1,2.3,0.917,1.3,3.0,4.4,4.7,1.3,0.0,3.2,2.1,6.8
