Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2008,22.0,NOH,NBA,PG,12.0,12.0,486.0,111.0,221.0,0.502,5.0,21.0,0.238,106.0,200.0,0.53,0.514,62.0,79.0,0.785,16.0,43.0,59.0,135.0,28.0,2.0,22.0,43.0,289.0,,1.0
2009,23.0,NOH,NBA,PG,5.0,5.0,201.0,30.0,73.0,0.411,5.0,16.0,0.313,25.0,57.0,0.439,0.445,18.0,21.0,0.857,4.0,18.0,22.0,52.0,8.0,0.0,24.0,8.0,83.0,,0.0
2011,25.0,NOH,NBA,PG,6.0,6.0,250.0,42.0,77.0,0.545,9.0,19.0,0.474,33.0,58.0,0.569,0.604,39.0,49.0,0.796,3.0,37.0,40.0,69.0,11.0,0.0,22.0,11.0,132.0,,1.0
2012,26.0,LAC,NBA,PG,11.0,11.0,423.0,70.0,164.0,0.427,13.0,39.0,0.333,57.0,125.0,0.456,0.466,41.0,47.0,0.872,6.0,50.0,56.0,87.0,30.0,1.0,43.0,30.0,194.0,,0.0
2013,27.0,LAC,NBA,PG,6.0,6.0,224.0,49.0,92.0,0.533,6.0,19.0,0.316,43.0,73.0,0.589,0.565,33.0,37.0,0.892,3.0,21.0,24.0,38.0,11.0,0.0,9.0,17.0,137.0,,0.0
2014,28.0,LAC,NBA,PG,13.0,13.0,472.0,92.0,197.0,0.467,32.0,70.0,0.457,60.0,127.0,0.472,0.548,41.0,53.0,0.774,12.0,43.0,55.0,134.0,37.0,0.0,39.0,50.0,257.0,,0.0
2015,29.0,LAC,NBA,PG,12.0,12.0,445.0,95.0,189.0,0.503,27.0,65.0,0.415,68.0,124.0,0.548,0.574,48.0,51.0,0.941,7.0,46.0,53.0,105.0,22.0,3.0,26.0,37.0,265.0,,0.0
2016,30.0,LAC,NBA,PG,4.0,4.0,125.0,37.0,76.0,0.487,6.0,20.0,0.3,31.0,56.0,0.554,0.526,15.0,15.0,1.0,4.0,12.0,16.0,29.0,9.0,0.0,4.0,12.0,95.0,,0.0
2017,31.0,LAC,NBA,PG,7.0,7.0,260.0,67.0,135.0,0.496,14.0,38.0,0.368,53.0,97.0,0.546,0.548,29.0,33.0,0.879,4.0,31.0,35.0,69.0,12.0,1.0,19.0,24.0,177.0,,0.0
2018,32.0,HOU,NBA,PG,15.0,15.0,517.0,118.0,257.0,0.459,37.0,99.0,0.374,81.0,158.0,0.513,0.531,44.0,53.0,0.83,9.0,80.0,89.0,87.0,30.0,4.0,28.0,47.0,317.0,,0.0
2019,33.0,HOU,NBA,PG,11.0,11.0,397.0,66.0,148.0,0.446,17.0,63.0,0.27,49.0,85.0,0.576,0.503,38.0,45.0,0.844,14.0,56.0,70.0,60.0,24.0,7.0,37.0,36.0,187.0,,0.0
2020,34.0,OKC,NBA,PG,7.0,7.0,261.0,55.0,112.0,0.491,16.0,43.0,0.372,39.0,69.0,0.565,0.563,23.0,26.0,0.885,3.0,49.0,52.0,37.0,11.0,3.0,23.0,18.0,149.0,,1.0
