Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,28.0,CLE,NBA,PG,76.0,,2422.0,4.8,10.7,0.454,0.0,0.2,0.111,4.8,10.5,0.46,3.7,4.6,0.802,1.5,3.9,5.4,11.4,2.9,0.2,2.9,3.8,13.4,,113.0,106.0
1981,29.0,NJN,NBA,PG,41.0,,1172.0,2.8,6.6,0.426,0.1,0.4,0.222,2.7,6.2,0.438,3.4,4.3,0.793,0.9,3.1,4.0,9.8,2.0,0.0,3.3,4.1,9.1,,105.0,108.0
1982,30.0,NJN,NBA,PG,77.0,54.0,1861.0,3.9,9.5,0.413,0.1,0.2,0.333,3.8,9.2,0.415,3.5,4.9,0.727,0.8,3.0,3.8,10.0,3.0,0.2,2.7,4.5,11.4,,108.0,103.0
1983,31.0,NJN,NBA,PG,79.0,10.0,1388.0,3.8,8.3,0.456,0.1,0.4,0.167,3.7,7.9,0.471,3.9,5.0,0.779,1.0,3.5,4.5,8.8,2.6,0.1,3.5,4.5,11.5,,107.0,101.0
1984,32.0,NJN,NBA,PG,34.0,0.0,378.0,3.9,11.1,0.356,0.2,0.6,0.4,3.7,10.5,0.353,3.0,3.3,0.889,1.0,2.8,3.8,10.0,2.5,0.4,3.8,4.6,11.1,,96.0,106.0
